"날짜","종목코드","종목명","급등 사유","등락"
"2012-02-23","","","지난해 실적 호조",""
"2012-02-23","","","2012년 3월15일 한-미 FTA 발효가 예정된 가운데 수혜 기대감에 일부 자동차부품 관련주 급등",""
"2012-02-23","","","2012년 3월15일 한-미 FTA 발효가 예정된 가운데 섬유업체인 동사의 수혜가 기대되며 연일 상한가",""
"2012-02-23","","","2012년 3월15일 한-미 FTA 발효가 예정된 가운데 수혜 기대감에 일부 자동차부품 관련주 급등",""
"2012-02-23","","","미국 보잉社가 에코 마그네슘 소재를 적극 발굴하고 나선 가운데, 일부 언론을 통해 동사가 에코 마그네슘 관련 기술을 보유한 것으로 부각되면서 연일 상한가",""
"2012-02-23","","","2012년 3월15일 한-미 FTA 발효가 예정된 가운데 수혜 기대감에 일부 자동차부품 관련주 급등",""
"2012-02-23","","","인피니트헬스케어 매각작업 본격화 소식에 최대주주인 동사의 주가가 상한가를 기록",""
"2012-02-23","","","부동산 자산가치 부각",""
"2012-02-23","","","2012년 3월15일 한-미 FTA 발효가 예정된 가운데 섬유업체인 동사의 수혜가 기대되며 상한가",""
"2012-02-23","","","2012년 3월15일 한-미 FTA 발효가 예정된 가운데 수혜 기대감에 일부 자동차부품 관련주 급등",""
"2012-02-23","","","주당 7원 현금배당 결정",""
"2012-02-23","","","세계 최초 그래핀 적용 전자재료 신제품 발표회 개최 소식",""
"2012-02-23","","","지난해 실적 호조",""
"2012-02-23","","","2012년 3월15일 한-미 FTA 발효가 예정된 가운데 수혜 기대감에 일부 자동차부품 관련주 급등",""
"2012-02-24","","","박근혜 새누리당 비상대책위원장의 신공항 추진 발언에 가덕도 신공항 주변에 토지를 보유하고 있는 것으로 알려진 동사가 신공항 수혜주로 언급되며 8거래일 연속 상한가. 하지만, 이는 실적과 무관하게 단순히 기대감에 의한 급등으로, 후보지 인근에 토지를 갖고 있다는 이유만으로 수혜 여부를 따지기 어렵다는 점에서 주의가 요구되고 있음.",""
"2012-02-24","","","2012년 3월15일 한-미 FTA 발효가 예정된 가운데 수혜 기대감에 일부 자동차부품 관련주 급등",""
"2012-02-24","","","미국 보잉社가 에코 마그네슘 소재를 적극 발굴하고 나선 가운데, 일부 언론을 통해 동사가 에코 마그네슘 관련 기술을 보유한 것으로 부각되면서 연일 상한가",""
"2012-02-24","","","자산주 상승",""
"2012-02-24","","","2012년 3월15일 한-미 FTA 발효가 예정된 가운데 수혜 기대감에 일부 자동차부품 관련주 급등",""
"2012-02-24","","","자산주 상승",""
"2012-02-24","","","자산주 상승",""
"2012-02-24","","","2012년 3월15일 한-미 FTA 발효가 예정된 가운데 수혜 기대감에 일부 자동차부품 관련주 급등",""
"2012-02-24","","","자산주 상승",""
"2012-02-24","","","자산주 상승",""
"2012-02-24","","","올해 3월 빈번한 황사 발생 전망에 황사 관련주 상승",""
"2012-02-24","","","올해 3월 빈번한 황사 발생 전망에 황사 관련주 상승",""
"2012-02-24","","","2012년 3월15일 한-미 FTA 발효가 예정된 가운데 수혜 기대감에 일부 자동차부품 관련주 급등",""
"2012-02-24","","","중국의 지급준비율 인하 영향으로 국내 상장 중국기업 관련주 상승",""
"2012-02-27","","","미국 보잉社가 에코 마그네슘 소재를 적극 발굴하고 나선 가운데, 일부 언론을 통해 동사가 에코 마그네슘 관련 기술을 보유한 것으로 부각되면서 연일 상한가",""
"2012-02-27","","","신공항건설 사업 중 주요 인프라 건설에 필요한 골재와 아스콘 공급에 있어서 독점적 지위를 가지고 있다는 점이 부각되면서 연일 상한가. 하지만, 사업추진 여부가 불확실하고 실적과 무관하게 단순히 기대감에 의한 급등으로 투자에는 유의가 필요함.",""
"2012-02-27","","","신규상장 후 연일 급등",""
"2012-02-27","","","최대주주 변경",""
"2012-02-27","","","토지 자산재평가 결과 33.49억원 차액 발생",""
"2012-02-27","","","일부 종합물류관련주 상승",""
"2012-02-27","","","일부 종합물류관련주 상승",""
"2012-02-27","","","투자 영화인 “범죄와의 전쟁”이 400만 관객 돌파를 앞두고 있다는 소식",""
"2012-02-27","","","지난해 실적 호조",""
"2012-02-28","","","신공항건설 사업 중 주요 인프라 건설에 필요한 골재와 아스콘 공급에 있어서 독점적 지위를 가지고 있다는 점이 부각되면서 연일 상한가. 하지만, 사업추진 여부가 불확실하고 실적과 무관하게 단순히 기대감에 의한 급등으로 투자에는 유의가 필요함.",""
"2012-02-28","","","신규상장 후 연일 급등",""
"2012-02-29","","","3월 농협보험 출범에 따라 동사가 농협에 피인수 될 수도 있다는 기대감",""
"2012-02-29","","","PCB(인쇄회로기판) 관련주 상승",""
"2012-02-29","","","고특성 페라이트 마그네트(XT재)의 생산설비 구축이 막바지 단계에 이르러 본격적인 양산이 임박한 것으로 알려졌다는 소식",""
"2012-02-29","","","상동광산 운영업체인 상동마이닝이 조만간 워렌 버핏 버크셔 해서웨이 회장이 지분 80%를 보유한 IMC그룹과 7,000만 달러 규모의 투자계약을 체결할 예정이라는 언론 보도에 상동광산 재개발 사업에 대한 건설사업관리(CM) 용역을 수주한 동사가 수혜주로 부각.",""
"2012-02-29","","","PCB(인쇄회로기판) 관련주 상승",""
"2012-02-29","","","60억원 규모 BW 발행 결정",""
"2012-03-02","","","경영정상화 및 M&A 기대감",""
"2012-03-02","","","상동광산 운영업체인 상동마이닝이 조만간 워렌 버핏 버크셔 해서웨이 회장이 지분 80%를 보유한 IMC그룹과 7,000만 달러 규모의 투자계약을 체결할 예정이라는 일부 언론보도에 상동광산 재개발 사업에 대한 건설사업관리(CM) 용역을 수주한 동사가 수혜주로 부각",""
"2012-03-02","","","북미 관계 개선에 전력설비 관련주 상승",""
"2012-03-02","","","지천공공하수처리시설 공사가 29.81%의 공정률로 순조롭게 진행되고 있다고 공시",""
"2012-03-02","","","북미 관계 개선에 남-북-러 가스관사업 관련주 상승",""
"2012-03-05","","","경영정상화 및 M&A 기대감",""
"2012-03-05","","","푸틴 러시아 총리가 대선에서 승리하면서 남-북-러를 잇는 가스관사업이 속도를 낼 것이란 기대감에 남-북-러 가스관사업 관련주 상승",""
"2012-03-05","","","IC카드 교체에 따른 수혜 기대감",""
"2012-03-05","","","지난해 실적 호조",""
"2012-03-05","","","신세계그룹이 자회사를 통해 화장품사업에 참여한다는 소식에 화장품 생산/개발/판매 관련주 상승",""
"2012-03-05","","","신세계그룹이 자회사를 통해 화장품사업에 참여한다는 소식에 화장품 생산/개발/판매 관련주 상승",""
"2012-03-05","","","자회사인 (주)티이씨앤알의 지난해 영업이익 흑자 전환",""
"2012-03-05","","","경영권 분쟁 재점화 가능성 부각",""
"2012-03-05","","","카자흐스탄 광구개발 관련 조기종료 광권 회복",""
"2012-03-05","","","푸틴 러시아 총리가 대선에서 승리하면서 남-북-러를 잇는 가스관사업이 속도를 낼 것이란 기대감에 남-북-러 가스관사업 관련주 상승",""
"2012-03-06","","","신세계그룹이 자회사를 통해 화장품사업에 참여한다는 소식에 일부 화장품 생산/개발/판매 관련주 연일 급등",""
"2012-03-06","","","신세계그룹이 자회사를 통해 화장품사업에 참여한다는 소식에 일부 화장품 생산/개발/판매 관련주 연일 급등",""
"2012-03-06","","","중국 정부가 중국 내에서 외국 기업이 희토류 등 희귀광물의 채굴 및 탐사를 금지한다는 소식에 일부 희귀금속 관련주 상승",""
"2012-03-06","","","중국 정부가 중국 내에서 외국 기업이 희토류 등 희귀광물의 채굴 및 탐사를 금지한다는 소식에 일부 희귀금속 관련주 상승",""
"2012-03-06","","","바이오사업 진출",""
"2012-03-06","","","서울시가 토양과 지하수 오염 관리 시스템을 구축한다는 소식에 일부 수자원 질적개선 관련주 급등",""
"2012-03-06","","","서울시가 토양과 지하수 오염 관리 시스템을 구축한다는 소식에 일부 수자원 질적개선 관련주 급등",""
"2012-03-06","","","서울시가 토양과 지하수 오염 관리 시스템을 구축한다는 소식에 일부 수자원 질적개선 관련주 급등",""
"2012-03-06","","","서울시가 토양과 지하수 오염 관리 시스템을 구축한다는 소식에 일부 수자원 질적개선 관련주 급등",""
"2012-03-06","","","영화 범죄와의 전쟁 흥행에 따른 실적 개선 기대감",""
"2012-03-07","","","서울시가 토양과 지하수 오염 관리 시스템을 구축한다는 소식과 민주통합당 부산경남 지역 예비후보들의 낙동강 생태계 복원 공약에 일부 수자원 질적개선 관련주 연일 급등",""
"2012-03-07","","","서울시가 토양과 지하수 오염 관리 시스템을 구축한다는 소식과 민주통합당 부산경남 지역 예비후보들의 낙동강 생태계 복원 공약에 일부 수자원 질적개선 관련주 연일 급등",""
"2012-03-07","","","서울시가 토양과 지하수 오염 관리 시스템을 구축한다는 소식과 민주통합당 부산경남 지역 예비후보들의 낙동강 생태계 복원 공약에 일부 수자원 질적개선 관련주 연일 급등",""
"2012-03-07","","","IC카드 교체에 따른 수혜 기대감",""
"2012-03-07","","","지난해 영업이익, 순이익 전년대비 흑자전환",""
"2012-03-07","","","이기태 前 삼성전자 부회장의 제3자배정증자 참여 소식",""
"2012-03-07","","","지난해 영업이익 흑자 전환",""
"2012-03-07","","","지난해 실적 호조",""
"2012-03-07","","","파산신청 취하",""
"2012-03-07","","","지난해 실적 호조 및 현금배당 결정",""
"2012-03-08","","","서울시가 토양과 지하수 오염 관리 시스템을 구축한다는 소식과 민주통합당 부산경남 지역 예비후보들의 낙동강 생태계 복원 공약에 일부 수자원 질적개선 관련주 연일 급등. 그러나 관련주들은 낙동강과 관련해 구체화된 사업계획이 없고 실적보다는 심리적 요인에 의하여 주가가 상승하였으므로 투자에는 각별한 주의가 필요해 보임.",""
"2012-03-08","","","서울시가 토양과 지하수 오염 관리 시스템을 구축한다는 소식과 민주통합당 부산경남 지역 예비후보들의 낙동강 생태계 복원 공약에 일부 수자원 질적개선 관련주 연일 급등. 그러나 관련주들은 낙동강과 관련해 구체화된 사업계획이 없고 실적보다는 심리적 요인에 의하여 주가가 상승하였으므로 투자에는 각별한 주의가 필요해 보임.",""
"2012-03-08","","","지난해 실적 호조",""
"2012-03-08","","","지난해 영업이익 흑자 전환",""
"2012-03-08","","","파산신청 취하",""
"2012-03-08","","","지난해 실적 호조 및 현금배당 결정",""
"2012-03-08","","","대규모 폐구리 공급계약 체결",""
"2012-03-08","","","지난해 실적 호조 효과",""
"2012-03-08","","","최대주주 지분 매각설",""
"2012-03-08","","","지난해 실적 호조",""
"2012-03-08","","","음악교육 서비스인 소리에듀 사이트 오픈 소식",""
"2012-03-08","","","세계 최대 용량의 하이브리드 SD3.0 SDXC 메모리카드 개발 성공 소식",""
"2012-03-08","","","실적 신장 기대감",""
"2012-03-09","","","지난해 실적 호조 및 현금배당 결정",""
"2012-03-09","","","지난해 영업이익 흑자 전환",""
"2012-03-09","","","유상증자 철회 결정",""
"2012-03-09","","","영화 범죄와의전쟁 450만 돌파 기대감",""
"2012-03-09","","","자산 매각 추진 기대감",""
"2012-03-12","","","최대주주의 11회차 워런트 전량 매입",""
"2012-03-12","","","전남~제주 해저고속철도 사업 추진 기대감에 해저터널 관련주 상승",""
"2012-03-12","","","전남~제주 해저고속철도 사업 추진 기대감에 해저터널 관련주 상승",""
"2012-03-12","","","전남~제주 해저고속철도 사업 추진 기대감에 해저터널 관련주 상승",""
"2012-03-12","","","지난해 사상 최대 영업이익 달성 부각",""
"2012-03-12","","","충남서 조류인플루엔자(AI) 양성반응이 나왔다는 소식에 백신/진단시약/방역 관련주 상승",""
"2012-03-12","","","지난해 실적 호조",""
"2012-03-12","","","대규모 자동차부품 공급계약 체결",""
"2012-03-12","","","주당 80원 현금배당 결정",""
"2012-03-12","","","하이브리드 및 전기차 시장 성장에 따른 수혜 전망 및 황사 관련주 상승",""
"2012-03-12","","","해품달 후속작 “더킹 투하츠” 기대감",""
"2012-03-13","","","지난해 실적 호조",""
"2012-03-13","","","자회사 “줌인터넷”이 진대제 펀드로부터 신규 투자를 유치했다는 소식",""
"2012-03-13","","","지난해 영업이익 흑자 전환",""
"2012-03-13","","","부산시가 독자적으로 김해공항을 가덕도로 이전하는 방안을 추진한다는 소식에 일부 언론에서 가덕도 신공항 관련주로 언급되고 있는 업체들의 주가가 상한가. 하지만, 이는 실적과 무관하게 단순히 기대감에 의한 급등으로, 후보지 인근에 토지를 갖고 있다는 이유만으로 수혜 여부를 따지기 어렵다는 점에서 주의가 요구되고 있음",""
"2012-03-13","","","부산시가 독자적으로 김해공항을 가덕도로 이전하는 방안을 추진한다는 소식에 일부 언론에서 가덕도 신공항 관련주로 언급되고 있는 업체들의 주가가 상한가. 하지만, 이는 실적과 무관하게 단순히 기대감에 의한 급등으로, 후보지 인근에 토지를 갖고 있다는 이유만으로 수혜 여부를 따지기 어렵다는 점에서 주의가 요구되고 있음",""
"2012-03-14","","","서울시와 함께 창문을 이용한 태양전지를 개발했다는 소식",""
"2012-03-14","","","유전자 검출 관련 미국 특허 취득",""
"2012-03-14","","","SNS(소셜네트워크서비스) 관련주 상승",""
"2012-03-14","","","전기차용 배터리관리시스템(BMS)과 스마트그리드 분야의 에너지저장시스템(ESS) 솔루션 사업에 신규 진출한다는 소식",""
"2012-03-14","","","코스피지수 연중 최고치 경신 및 증권사 호평으로 증권주 상승",""
"2012-03-14","","","지난해 실적 호조",""
"2012-03-14","","","지난해 영업이익 및 순이익 흑자전환",""
"2012-03-14","","","시장에서 일부 정치인 관련주들이 상승한 가운데, 문재인 인맥 관련주로 언급되는 동사의 주가가 상한가 마감",""
"2012-03-14","","","시장에서 일부 정치인 관련주들이 상승한 가운데, 문재인 인맥 관련주로 언급되는 동사의 주가가 상한가 마감",""
"2012-03-14","","","삼성전자에 스마트TV 리모콘을 독점 공급함에 따라 실적 성장이 예상된다는 분석",""
"2012-03-14","","","지난해 실적 호조",""
"2012-03-15","","","지난해 실적 호조",""
"2012-03-15","","","지난해 실적 호조",""
"2012-03-15","","","세종시 후보로 한명숙 민주통합당 대표가 유력하게 거론되고 있다는 소식과 박근혜 새누리당 비상대책위원회 위원장 세종시 방문소식에 일부 세종시관련주 급등",""
"2012-03-15","","","재무구조 개선 기대감",""
"2012-03-15","","","기능성 화장품 “HU:ON(휴온)” 7종 출시 소식",""
"2012-03-15","","","세종시 후보로 한명숙 민주통합당 대표가 유력하게 거론되고 있다는 소식과 박근혜 새누리당 비상대책위원회 위원장 세종시 방문소식에 일부 세종시관련주 급등",""
"2012-03-15","","","한-미 FTA 발효에 따른 수혜 기대감",""
"2012-03-15","","","세종시 후보로 한명숙 민주통합당 대표가 유력하게 거론되고 있다는 소식과 박근혜 새누리당 비상대책위원회 위원장 세종시 방문소식에 일부 세종시관련주 급등",""
"2012-03-15","","","지난해 실적 호조",""
"2012-03-16","","","지난해 실적 호조",""
"2012-03-16","","","지난해 실적 호조",""
"2012-03-16","","","현대미포조선과의 DECK HOUSE 공급계약 체결 모멘텀 지속",""
"2012-03-16","","","일부 교육/온라인 교육 관련주 상승",""
"2012-03-16","","","음원가격 인상 기대감에 음원/음반 관련주 상승",""
"2012-03-19","","","경영정상회계획의 이행 약정체결",""
"2012-03-19","","","언론에서 신공항 관련주로 언급되고 있는 일부 업체들의 주가가 급등. 하지만, 사업추진 여부가 불확실하고 후보지 인근에 토지를 갖고 있다는 이유만으로 수혜 여부를 따지기 어렵다는 점에서 주의가 요구되고 있음.",""
"2012-03-19","","","와이브로 활성화 기대감에 와이브로 관련주 상승",""
"2012-03-19","","","와이브로 활성화 기대감에 와이브로 관련주 상승",""
"2012-03-19","","","언론에서 신공항 관련주로 언급되고 있는 일부 업체들의 주가가 급등. 하지만, 사업추진 여부가 불확실하고 후보지 인근에 토지를 갖고 있다는 이유만으로 수혜 여부를 따지기 어렵다는 점에서 주의가 요구되고 있음.",""
"2012-03-19","","","최대주주 변경을 수반하는 주식양수도 계약 체결, 와이브로 활성화 기대감에 와이브로 관련주 상승",""
"2012-03-19","","","언론에서 신공항 관련주로 언급되고 있는 일부 업체들의 주가가 급등. 하지만, 사업추진 여부가 불확실하고 후보지 인근에 토지를 갖고 있다는 이유만으로 수혜 여부를 따지기 어렵다는 점에서 주의가 요구되고 있음.",""
"2012-03-20","","","언론에서 신공항 관련주로 언급되고 있는 일부 업체들의 주가가 급등. 하지만, 사업추진 여부가 불확실하고 후보지 인근에 토지를 갖고 있다는 이유만으로 수혜 여부를 따지기 어렵다는 점에서 주의가 요구되고 있음.",""
"2012-03-20","","","총선을 앞두고 여야가 본격적인 선거전에 돌입할 예정인 가운데, 문재인 인맥관련주로 언급되는 종목들이 강세를 기록함. 문재인 민주통합당 상임고문과의 연관성도 부족한데다 실적과 전혀 무관한 정치 테마주로 투자에는 각별한 주의가 필요함.",""
"2012-03-20","","","총선을 앞두고 여야가 본격적인 선거전에 돌입할 예정인 가운데, 문재인 인맥관련주로 언급되는 종목들이 강세를 기록함. 문재인 민주통합당 상임고문과의 연관성도 부족한데다 실적과 전혀 무관한 정치 테마주로 투자에는 각별한 주의가 필요함.",""
"2012-03-20","","","이해찬 민주통합당 상임고문의 4.11 총선 세종특별자치시 출마 선언 소식에 세종시 관련주 동반 상승. 세종시 관련주들은 수혜 여부가 불확실한 상황에서 기업가치와 무관하게 막연한 기대감에 의한 주가 상승 경향이 있으므로 투자자들의 각별한 주의가 필요함.",""
"2012-03-20","","","총선을 앞두고 여야가 본격적인 선거전에 돌입할 예정인 가운데, 문재인 인맥관련주로 언급되는 종목들이 강세를 기록함. 문재인 민주통합당 상임고문과의 연관성도 부족한데다 실적과 전혀 무관한 정치 테마주로 투자에는 각별한 주의가 필요함.",""
"2012-03-20","","","자본 확충을 위해서 유상증자, BW, CB 발행 등을 다각도로 검토중",""
"2012-03-20","","","총선을 앞두고 여야가 본격적인 선거전에 돌입할 예정인 가운데, 문재인 인맥관련주로 언급되는 종목들이 강세를 기록함. 문재인 민주통합당 상임고문과의 연관성도 부족한데다 실적과 전혀 무관한 정치 테마주로 투자에는 각별한 주의가 필요함.",""
"2012-03-20","","","총선을 앞두고 여야가 본격적인 선거전에 돌입할 예정인 가운데, 문재인 인맥관련주로 언급되는 종목들이 강세를 기록함. 문재인 민주통합당 상임고문과의 연관성도 부족한데다 실적과 전혀 무관한 정치 테마주로 투자에는 각별한 주의가 필요함.",""
"2012-03-20","","","총선을 앞두고 여야가 본격적인 선거전에 돌입할 예정인 가운데, 문재인 인맥관련주로 언급되는 종목들이 강세를 기록함. 문재인 민주통합당 상임고문과의 연관성도 부족한데다 실적과 전혀 무관한 정치 테마주로 투자에는 각별한 주의가 필요함.",""
"2012-03-20","","","보건신기술(NET) 신규인증 획득",""
"2012-03-20","","","사우디 도시철도 참여 기대감에 철도 관련주 상승",""
"2012-03-21","","","언론에서 신공항 관련주로 언급되고 있는 동사의 주가가 3거래일 연속 상한가. 하지만, 사업추진 여부가 불확실하고 후보지 인근에 토지를 갖고 있다는 이유만으로 수혜 여부를 따지기 어렵다는 점에서 주의가 요구되고 있음",""
"2012-03-21","","","4.11 총선을 앞두고 정치인 관련주로 언급되는 종목들이 동반 상승. 하지만, 해당 기업들이 실제 수혜가 어렵고, 실적이 뒷받침되지 않은 기대감에 의한 급등이기 때문에 투자에는 각별한 주의가 필요함.",""
"2012-03-21","","","4.11 총선을 앞두고 정치인 관련주로 언급되는 종목들이 동반 상승. 하지만, 해당 기업들이 실제 수혜가 어렵고, 실적이 뒷받침되지 않은 기대감에 의한 급등이기 때문에 투자에는 각별한 주의가 필요함.",""
"2012-03-21","","","SW 개발업체 지분 인수",""
"2012-03-21","","","신규 상장 첫날 상한가",""
"2012-03-21","","","4.11 총선을 앞두고 정치인 관련주로 언급되는 종목들이 동반 상승. 하지만, 해당 기업들이 실제 수혜가 어렵고, 실적이 뒷받침되지 않은 기대감에 의한 급등이기 때문에 투자에는 각별한 주의가 필요함.",""
"2012-03-21","","","스마트폰 판매 증가에 따른 수혜가 크다는 분석",""
"2012-03-22","","","학원 및 교육사업 진출을 위해 브릿지북스코리아 인수",""
"2012-03-22","","","신규상장 후 이틀 연속 상한가",""
"2012-03-22","","","감사의견 ""적정"" 감사보고서 제출 공시",""
"2012-03-22","","","감사의견 ""적정"" 감사보고서 제출 공시",""
"2012-03-22","","","문재인 인맥관련주로 언급되는 종목들이 상승한 가운데, 동사의 주가가 상한가 마감. 하지만, 문재인 민주통합당 상임고문과의 연관성도 부족한데다 실적과 전혀 무관한 정치 테마주로 투자에는 각별한 주의가 필요함.",""
"2012-03-22","","","계열사 매각 성공에 따른 재무구조 개선 기대감",""
"2012-03-22","","","290억원 규모 토지 및 건물 처분",""
"2012-03-23","","","신규상장 후 사흘 연속 상한가",""
"2012-03-23","","","감사의견 ‘적정’ 감사보고서 제출 공시",""
"2012-03-23","","","감사의견 ‘적정’ 감사보고서 제출 공시",""
"2012-03-23","","","하이엔드급 2.5인치 SSD 개발 소식",""
"2012-03-23","","","4.11 총선의 본격적인 공식선거운동을 앞두고 SNS(소셜네트워크서비스) 관련주 상승",""
"2012-03-23","","","베트남 원전 2기 수주 기대감에 원자력발전 관련주 상승",""
"2012-03-23","","","베트남 원전 2기 수주 기대감에 원자력발전 관련주 상승",""
"2012-03-23","","","관리종목 해제로 거래를 재개한 첫날 상한가",""
"2012-03-23","","","4.11 총선의 본격적인 공식선거운동을 앞두고 SNS(소셜네트워크서비스) 관련주 상승",""
"2012-03-26","","","신규상장 후 나흘 연속 상한가",""
"2012-03-26","","","관리종목 해제로 거래를 재개한 후 이틀 연속 상한가",""
"2012-03-26","","","문재인 민주통합당 상임고문이 야권의 강력한 구심점으로 대두되면서 문재인 고문과 관련된 인맥과 정책 관련주들이 상승",""
"2012-03-26","","","이스라엘업체와 클라우드 시장 공략을 위한 전략적 파스너쉽(MOU)을 체결했다는 소식",""
"2012-03-26","","","中 시노펙과 빈카유전의 공동개발 및 생산에 관한 본계약을 체결했다는 소식",""
"2012-03-26","","","문재인 민주통합당 상임고문이 야권의 강력한 구심점으로 대두되면서 문재인 고문과 관련된 인맥과 정책 관련주들이 상승",""
"2012-03-26","","","총선을 앞두고 무상급식 확대 기대감이 커지면서 관련주로 언급되는 일부 종목들이 상한가",""
"2012-03-26","","","총선을 앞두고 무상급식 확대 기대감이 커지면서 관련주로 언급되는 일부 종목들이 상한가",""
"2012-03-27","","","관리종목 해제로 거래를 재개한 후 사흘 연속 상한가",""
"2012-03-27","","","이스라엘업체와 클라우드 시장 공략을 위한 전략적 파스너쉽(MOU)을 체결했다는 소식",""
"2012-03-27","","","中 시노펙과 빈카유전의 공동개발 및 생산에 관한 본계약을 체결했다는 소식",""
"2012-03-27","","","테라리소스가 中 시노펙과 빈카유전의 공동개발 및 생산에 관한 본계약을 체결했다는 소식에 이틀 연속 상한가를 기록하자 최대주주인 동사의 주가도 동반 상한가 마감",""
"2012-03-28","","","중국 SPS, 시노펙 등과 유전 공동개발 및 생산에 관한 계약체결",""
"2012-03-28","","","테라리소스가 중국 SPS, 시노펙 등과 유전 공동개발 및 생산에 관한 계약을 체결했다는 소식에 3거래일 연속 상한가를 기록한 가운데, 최대주주인 동사의 주가 역시 이틀 연속 상한가 마감",""
"2012-03-28","","","안철수 서울대 융합과학기술대학원장의 정치 참여 시사 발언에 증권시장에서 안철수 관련주로 언급되고 있는 종목들의 주가가 일제히 상한가를 기록. 정치인 관련주는 기업 자체의 수익성보다는 대선 출마와 관련된 모멘텀으로 상승하는 만큼 투자에는 주의가 필요함.",""
"2012-03-28","","","안랩(안철수연구소)와의 업무 제휴 체결 소식",""
"2012-03-28","","","안철수 서울대 융합과학기술대학원장의 정치 참여 시사 발언에 증권시장에서 안철수 관련주로 언급되고 있는 종목들의 주가가 일제히 상한가를 기록. 정치인 관련주는 기업 자체의 수익성보다는 대선 출마와 관련된 모멘텀으로 상승하는 만큼 투자에는 주의가 필요함.",""
"2012-03-28","","","안철수 서울대 융합과학기술대학원장의 정치 참여 시사 발언에 증권시장에서 안철수 관련주로 언급되고 있는 종목들의 주가가 일제히 상한가를 기록. 정치인 관련주는 기업 자체의 수익성보다는 대선 출마와 관련된 모멘텀으로 상승하는 만큼 투자에는 주의가 필요함.",""
"2012-03-28","","","안철수 서울대 융합과학기술대학원장의 정치 참여 시사 발언에 증권시장에서 안철수 관련주로 언급되고 있는 종목들의 주가가 일제히 상한가를 기록. 정치인 관련주는 기업 자체의 수익성보다는 대선 출마와 관련된 모멘텀으로 상승하는 만큼 투자에는 주의가 필요함.",""
"2012-03-28","","","안철수 서울대 융합과학기술대학원장의 정치 참여 시사 발언에 증권시장에서 안철수 관련주로 언급되고 있는 종목들의 주가가 일제히 상한가를 기록. 정치인 관련주는 기업 자체의 수익성보다는 대선 출마와 관련된 모멘텀으로 상승하는 만큼 투자에는 주의가 필요함.",""
"2012-03-28","","","동사의 최대주주인 세종텔레콤이 카카오톡과 협력 방안을 진행하고 있다는 일부 언론보도에 상한가",""
"2012-03-28","","","안철수 서울대 융합과학기술대학원장의 정치 참여 시사 발언에 증권시장에서 안철수 관련주로 언급되고 있는 종목들의 주가가 일제히 상한가를 기록. 정치인 관련주는 기업 자체의 수익성보다는 대선 출마와 관련된 모멘텀으로 상승하는 만큼 투자에는 주의가 필요함.",""
"2012-03-28","","","안철수 서울대 융합과학기술대학원장의 정치 참여 시사 발언에 증권시장에서 안철수 관련주로 언급되고 있는 종목들의 주가가 일제히 상한가를 기록. 정치인 관련주는 기업 자체의 수익성보다는 대선 출마와 관련된 모멘텀으로 상승하는 만큼 투자에는 주의가 필요함.",""
"2012-03-28","","","안철수 서울대 융합과학기술대학원장의 정치 참여 시사 발언에 증권시장에서 안철수 관련주로 언급되고 있는 종목들의 주가가 일제히 상한가를 기록. 정치인 관련주는 기업 자체의 수익성보다는 대선 출마와 관련된 모멘텀으로 상승하는 만큼 투자에는 주의가 필요함.",""
"2012-03-29","","","안철수 서울대 융합과학기술대학원장의 정치 참여 시사 발언에 증권시장에서 안철수 관련주로 언급되고 있는 일부 종목들의 주가가 이틀 연속 상한가를 기록. 정치인 관련주는 기업 자체의 수익성보다는 대선 출마와 관련된 모멘텀으로 상승하는 만큼 투자에는 주의가 필요함.",""
"2012-03-29","","","안철수 서울대 융합과학기술대학원장의 정치 참여 시사 발언에 증권시장에서 안철수 관련주로 언급되고 있는 일부 종목들의 주가가 이틀 연속 상한가를 기록. 정치인 관련주는 기업 자체의 수익성보다는 대선 출마와 관련된 모멘텀으로 상승하는 만큼 투자에는 주의가 필요함.",""
"2012-03-29","","","안철수 서울대 융합과학기술대학원장의 정치 참여 시사 발언에 증권시장에서 안철수 관련주로 언급되고 있는 일부 종목들의 주가가 이틀 연속 상한가를 기록. 정치인 관련주는 기업 자체의 수익성보다는 대선 출마와 관련된 모멘텀으로 상승하는 만큼 투자에는 주의가 필요함.",""
"2012-03-29","","","재무구조개선을 위한 투자부동산 매각 결정",""
"2012-03-29","","","관절건강소재 AIF 및 치주건강소재 PRF-K 일본 수출 소식",""
"2012-03-29","","","관리종목 지정 해제",""
"2012-03-30","","","관리종목 지정 해제",""
"2012-03-30","","","최대주주가 상장폐지 목적으로 동사의 주식 공개매수를 결정",""
"2012-03-30","","","상장폐지기준 미해당 결정",""
"2012-03-30","","","카카오스토리 가입자 1,000만명 돌파 소식에 카카오에 서버를 제공하고 있는 동사가 수혜 기대감에 상한가",""
"2012-03-30","","","총선을 앞두고 본격적인 선거운동이 시작된 가운데, 언론에서 문재인 관련주로 언급되는 종목들이 일제히 상승 마감. 하지만, 문재인 민주통합당 상임고문과의 연관성도 부족한데다 실적과 전혀 무관한 정치인 관련주로 투자에는 각별한 주의가 필요함",""
"2012-03-30","","","정운찬 전(前) 국무총리와의 친분설. 하지만, 정운찬 전 총리와의 연관성도 부족한데다 실적과 전혀 무관한 정치인 관련주로 투자에는 각별한 주의가 필요함",""
