"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"066700","테라젠이텍스",7310.0,14.94,"","“헬로진 유전체분석서비스” 상용화 목적 중국 내 합작법인 설립 소식에 급등","2015-09-10"
"184230","레드비씨",2600.0,11.35,"","신규 고객사 확대 및 사업영역 확대 등으로 하반기 실적 개선 기대감에 급등","2015-09-10"
"001260","남광토건",22550.0,29.97,2.0,"매각 기대감에 이틀째 상한가","2015-09-11"
"001070","대한방직",128000.0,29.82,1.0,"부동산 매각 우선협상대상자 선정 소식에 상한가","2015-09-11"
"041920","메디아나",21000.0,15.38,"","中 의료기기 업체와 심장제세동기(A10) 독점 공급계약 체결 소식에 급등","2015-09-11"
"149980","하이로닉",13050.0,13.48,"","액면분할 후 재상장 첫날 급등","2015-09-11"
"900100","뉴프라이드",3600.0,12.68,"","중국 면세점 사업 본계약 추진 소식에 급등","2015-09-11"
"051310","포스코플랜텍",1700.0,11.84,"","경영 정상화 기대감에 급등","2015-09-11"
"022220","애강리메텍",2700.0,11.57,"","올해 실적 턴어라운드 기대감이 지속되며 급등","2015-09-11"
"093230","이아이디",1445.0,11.15,"","중국 면세점 직접투자 기대감이 지속되며 급등","2015-09-11"
"041460","한국전자인증",7150.0,30.0,1.0,"美 자회사의 인공지능 로봇 '타이키' 하반기 출시 소식에 상한가","2015-09-14"
"019300","동일제지",3520.0,29.89,1.0,"자진상장 폐지 결정에 상한가","2015-09-14"
"093230","이아이디",1875.0,29.76,1.0,"뉴프라이드 지분 취득 및 케이테코 인수 소식에 상한가","2015-09-14"
"021880","씨엑스씨종합캐피탈",1050.0,16.8,"","자사주 처분 결정에 급등","2015-09-14"
"053300","한국정보인증",14950.0,15.0,"","핀테크(FinTech) 관련주 강세 속 급등","2015-09-14"
"011280","태림포장",3650.0,11.79,"","계열사 동일제지의 자진상장 폐지 결정에 급등","2015-09-14"
"145990","삼양사",95500.0,10.02,"","삼양제넥스 흡수합병 결정에 급등","2015-09-14"
"093230","이아이디",2435.0,29.87,2.0,"뉴프라이드 지분 취득 및 케이테코 인수 소식에 이틀째 상한가","2015-09-15"
"900100","뉴프라이드",4680.0,30.0,1.0,"중국 면세점 사업 기대감이 지속되며 상한가","2015-09-15"
"074150","엠제이비",2285.0,29.83,1.0,"카드매출채권할인서비스 사업 개시 소식에 상한가","2015-09-15"
"052300","SH 홀딩스",1090.0,23.3,"","동사가 지분을 보유한 포인트아이의 아이오케이컴퍼니 흡수합병 결정 소식에 급등","2015-09-15"
"012170","키스톤글로벌",890.0,23.1,"","뉴프라이드의 동사 CB 보유 소식에 급등","2015-09-15"
"065450","빅텍",2300.0,15.87,"","北 영변 모든 핵시설 정상가동 시작 소식에 방위산업/전쟁 및 테러 관련주가 상승한 가운데, 동사의 주가가 급등","2015-09-15"
"214450","파마리서치프로덕트",78700.0,13.56,"","저가매수 기회 분석에 급등","2015-09-15"
"014200","광림",2345.0,29.92,1.0,"자회사 쌍방울의 중국기업과의 합작사업 추진 소식에 동반 상한가","2015-09-16"
"041460","한국전자인증",9210.0,29.9,1.0,"핀테크 관련주 강세 속 상한가","2015-09-16"
"102280","쌍방울",1440.0,29.73,1.0,"중국기업과의 합작사업 추진 소식에 상한가","2015-09-16"
"060230","이그잭스",2245.0,21.35,"","삼성페이 수혜 기대감에 급등","2015-09-16"
"078860","포인트아이",7280.0,19.74,"","고현정 소속사 (주)아이오케이컴퍼니 흡수합병 결정 모멘텀이 지속되며 급등","2015-09-16"
"004740","보루네오",1490.0,18.73,"","경영권 분쟁 재점화에 급등","2015-09-16"
"028050","삼성엔지니어링",33150.0,18.6,"","삼성중공업과의 합병 재추진 기대감에 급등","2015-09-16"
"002880","대유에이텍",2230.0,14.95,"","알리바바의 中 수출 지원정책 강화 기대감에 관련주로 부각되며 급등","2015-09-16"
"109960","로코조이",9500.0,13.37,"","'드래곤라자' 모바일게임 개발 소식에 급등","2015-09-16"
"067160","아프리카TV",33600.0,12.0,"","마이리틀텔레비젼 수혜 기대감이 지속되며 급등","2015-09-16"
"010140","삼성중공업",13350.0,11.25,"","삼성엔지니어링과의 합병 재추진 기대감에 급등","2015-09-16"
"035890","서희건설",1145.0,11.17,"","그룹 편의점 사업 진출 소식에 급등","2015-09-16"
"068150","엔티피아",795.0,10.11,"","18억원 규모 인테리어 공사 계약 체결에 급등","2015-09-16"
"102280","쌍방울",1870.0,29.86,2.0,"중국 업체와 대규모 투자 진행 소식에 이틀째 상한가","2015-09-17"
"052270","우전앤한단",2210.0,30.0,1.0,"상장폐지 위기 해소로 거래재개 첫날 상한가","2015-09-17"
"066430","신후",1605.0,29.96,1.0,"유상증자 결정에 상한가","2015-09-17"
"052600","한네트",4145.0,29.94,1.0,"한은 총재의 화폐개혁 검토 소식에 화폐/금융자동화기기 관련주 급등 속 상한가","2015-09-17"
"900100","뉴프라이드",5860.0,29.93,1.0,"중국 면세점 사업 기대감이 지속되며 상한가","2015-09-17"
"063570","한국전자금융",10550.0,29.61,1.0,"한은 총재의 화폐개혁 검토 소식에 화폐/금융자동화기기 관련주 급등 속 상한가","2015-09-17"
"060230","이그잭스",2845.0,26.73,"","삼성페이 관련주 강세 속 급등","2015-09-17"
"014200","광림",2920.0,24.52,"","자회사 쌍방울의 중국 업체와의 대규모 투자 진행 소식에 급등","2015-09-17"
"067730","로지시스",9350.0,20.8,"","한은 총재의 화폐개혁 검토 소식에 화폐/금융자동화기기 관련주 급등","2015-09-17"
"053300","한국정보인증",17000.0,15.25,"","삼성페이 관련주 강세 속 급등","2015-09-17"
"061040","알에프텍",7000.0,14.75,"","삼성페이 관련주 강세 속 급등","2015-09-17"
"093230","이아이디",2530.0,14.22,"","뉴프라이드 지분 취득 및 케이테코 인수 모멘텀이 지속되며 급등","2015-09-17"
"036260","웰메이드예당",2555.0,11.57,"","中 DMG그룹과 중국 진출 논의 소식에 급등","2015-09-17"
"049470","SGA",1325.0,29.9,1.0,"삼성페이' 결제 보안솔루션 부분 부각에 따른 일부 보안주(정보) 급등 속 상한가","2015-09-18"
"122800","케이티롤",10500.0,29.79,1.0,"최대주주 지분 매각 및 자사주 처분 검토 소식에 상한가","2015-09-18"
"041460","한국전자인증",11950.0,29.75,1.0,"삼성페이' 결제 보안솔루션 부분 부각에 따른 일부 보안주(정보) 급등 속 상한가","2015-09-18"
"068150","엔티피아",1060.0,29.74,1.0,"중국 화장품 시장 진출 소식에 상한가","2015-09-18"
"900100","뉴프라이드",7600.0,29.69,"","중국 면세점 사업 기대감이 지속되며 급등","2015-09-18"
"194510","파티게임즈",55300.0,20.48,"","모바일게임 관련주 강세 속 급등","2015-09-18"
"102280","쌍방울",2230.0,19.25,"","중국 업체와 대규모 투자 진행 모멘텀이 지속되며 급등","2015-09-18"
"034310","NICE",27800.0,17.55,"","아이핀(I-PIN) 관련주 강세 속 급등","2015-09-18"
"049470","SGA",1720.0,29.81,2.0,"보안주(정보) 강세 속 이틀째 상한가","2015-09-21"
"068150","엔티피아",1375.0,29.72,2.0,"중국 화장품 시장 진출 모멘텀이 지속되며 이틀째 상한가","2015-09-21"
"014200","광림",3640.0,30.0,1.0,"자회사 쌍방울의 중국 업체와의 대규모 투자 진행 모멘텀이 지속되며 상한가","2015-09-21"
"026180","현대정보기술",2275.0,30.0,1.0,"일부 삼성페이 관련주 강세 속 상한가","2015-09-21"
"064090","한양하이타오",8290.0,29.94,1.0,"어린이집 CCTV 설치 의무화 소식에 따른 CCTV＆DVR 관련주 급등 속 상한가","2015-09-21"
"099520","ITX시큐리티",2280.0,29.91,1.0,"어린이집 CCTV 설치 의무화 소식에 따른 CCTV＆DVR 관련주 급등 속 상한가","2015-09-21"
"139050","경봉",2910.0,29.91,1.0,"어린이집 CCTV 설치 의무화 소식에 따른 CCTV＆DVR 관련주 급등 속 상한가","2015-09-21"
"224110","에이텍티앤",12400.0,29.84,1.0,"일부 삼성페이 관련주 강세 속 상한가","2015-09-21"
"102280","쌍방울",2895.0,29.82,1.0,"중국 업체와의 대규모 투자 진행 모멘텀이 지속되며 상한가","2015-09-21"
"131370","알서포트",3200.0,29.82,1.0,"삼성페이 관련주로 부각되며 상한가","2015-09-21"
"084680","이월드",2310.0,29.78,1.0,"이랜드그룹과 中 완다그룹과의 리조트사업 검토 진행 소식에 상한가","2015-09-21"
"017680","데코앤이",1585.0,22.39,"","중국 의류시장 진출 기대감이 지속되며 급등","2015-09-21"
"131090","시큐브",6130.0,19.73,"","전자금융업 진출 기대감에 급등","2015-09-21"
"184230","레드비씨",4095.0,19.04,"","실적 개선 기대감이 지속되며 급등","2015-09-21"
"079970","투비소프트",8090.0,17.76,"","일부 삼성페이 관련주 강세 속 급등","2015-09-21"
"045660","에이텍",5450.0,16.2,"","일부 삼성페이 관련주 강세 속 급등","2015-09-21"
"191420","테고사이언스",30700.0,15.41,"","눈밑 주름개선치료제 임상시험계획 승인에 급등","2015-09-21"
"014200","광림",4730.0,29.95,2.0,"자회사 쌍방울의 중국 업체와의 대규모 투자 진행 모멘텀이 지속되며 이틀째 상한가","2015-09-22"
"026180","현대정보기술",2955.0,29.89,2.0,"일부 삼성페이 관련주 강세 속 상한가","2015-09-22"
"102280","쌍방울",3760.0,29.88,2.0,"중국 업체와의 대규모 투자 진행 모멘텀이 지속되며 이틀째 상한가","2015-09-22"
"084680","이월드",3000.0,29.87,2.0,"이랜드그룹과 中 완다그룹과의 리조트사업 검토 모멘텀이 지속되며 이틀째 상한가","2015-09-22"
"141020","포티스",7890.0,29.98,1.0,"알리바바 경쟁사 '징동닷컴' 한국관 입점 소식에 상한가","2015-09-22"
"032580","피델릭스",3785.0,29.85,1.0,"中 메모리반도체 공급 시작 소식에 상한가","2015-09-22"
"053350","이니텍",11800.0,29.67,1.0,"자회사 스마트로의 '삼성페이' 결제 부가 통신망 업무 제휴 소식에 상한가","2015-09-22"
"042510","라온시큐어",5770.0,19.34,"","바이오인증 간편결제 사업 연내 상용화 전망에 급등","2015-09-22"
"060230","이그잭스",3010.0,14.45,"","일부 삼성페이 관련주 강세 속 급등","2015-09-22"
"224110","에이텍티앤",14000.0,12.9,"","일부 삼성페이 관련주 강세 속 급등","2015-09-22"
"052670","제일바이오",5800.0,12.4,"","조류독감 항원 검출 소식에 따른 백신 관련주 상승 속 급등","2015-09-22"
"084680","이월드",3900.0,30.0,3.0,"이랜드그룹과 中 완다그룹과의 리조트사업 검토 모멘텀이 지속되며 사흘째 상한가","2015-09-23"
"032580","피델릭스",4920.0,29.99,2.0,"中 메모리반도체 공급 시작 모멘텀이 지속되며 이틀째 상한가","2015-09-23"
"012340","뉴인텍",1625.0,30.0,1.0,"폭스바겐 사태에 따른 전기차 기대감에 관련주 강세 속 상한가","2015-09-23"
"079190","EMW",2840.0,29.98,1.0,"NFC 기능 탑재 무선충전 수신부(RX) 모듈 양산 소식에 상한가","2015-09-23"
"065150","MPK",4620.0,29.96,1.0,"화장품 제조 및 판매업체 지분 취득에 상한가","2015-09-23"
"091580","상신이디피",4080.0,29.94,1.0,"폭스바겐 사태에 따른 전기차 기대감에 관련주 강세 속 상한가","2015-09-23"
"005360","모나미",4905.0,29.93,1.0,"문구부문 고성장 전망에 상한가","2015-09-23"
"131390","피앤이솔루션",5530.0,29.81,1.0,"폭스바겐 사태에 따른 전기차 기대감에 관련주 강세 속 상한가","2015-09-23"
"014200","광림",6130.0,29.6,"","쌍방울 유상증자 참여 검토 소식에 급등","2015-09-23"
"010820","퍼스텍",3900.0,14.54,"","자회사 유콘시스템 '드론' 육군 공급 소식에 급등","2015-09-23"
"036930","주성엔지니어링",5370.0,13.77,"","대규모 신규시설 투자 결정에 급등","2015-09-23"
"154040","솔루에타",7870.0,10.38,"","초박막 전자파 차단 소재 개발 소식에 급등","2015-09-23"
"215360","우리산업",17800.0,10.22,"","폭스바겐 사태에 따른 전기차 기대감에 관련주 강세 속 급등","2015-09-23"
"066430","신후",2170.0,29.94,1.0,"中 기업과의 ESS 투자 합의 소식에 상한가","2015-09-24"
"102280","쌍방울",4885.0,29.92,1.0,"중국 업체와의 대규모 투자 진행 모멘텀이 지속되며 거래재개 첫날 상한가","2015-09-24"
"043220","위드윈네트웍",3610.0,29.86,1.0,"中 업체와 독점적 상품공급 합의 소식에 상한가","2015-09-24"
"131220","대한과학",11150.0,29.8,1.0,"주름개선용 장비 매출 호조 소식에 상한가","2015-09-24"
"021880","씨엑스씨종합캐피탈",1520.0,20.16,"","3자배정 유상증자 모멘텀이 지속되며 급등","2015-09-24"
"048770","TPC",7300.0,18.7,"","삼성전자의 3D 프린터 관련 특허 취득 소식에 일부 관련주 강세 속 급등","2015-09-24"
"131370","알서포트",3260.0,14.79,"","SK텔레콤의 신규 서비스 ‘T효자손’에 모바일 원격 제어 기술을 공급한다는 소식에 급등","2015-09-24"
"052460","아이크래프트",14300.0,13.94,"","4분기 올해 최대 분기 실적 전망 모멘텀이 지속되며 급등","2015-09-24"
"214420","토니모리",62200.0,13.09,"","中 국경절 연휴를 앞둔 기대감에 화장품 관련주 강세 속 급등","2015-09-24"
"123690","한국화장품",13850.0,10.8,"","中 국경절 연휴를 앞둔 기대감에 화장품 관련주 강세 속 급등","2015-09-24"
"030790","동양네트웍스",2170.0,10.15,"","신보 지분 우선협상대상자 선정 소식에 급등","2015-09-24"
"099440","스맥",4415.0,10.1,"","삼성전자의 3D 프린터 관련 특허 취득 소식에 일부 관련주 강세 속 급등","2015-09-24"
"066270","SK컴즈",9580.0,29.99,1.0,"SK텔레콤 피인수 소식에 상한가","2015-09-25"
"219130","타이거일렉",7430.0,29.9,1.0,"신규상장 첫날 상한가","2015-09-25"
"045970","코아시아홀딩스",9740.0,14.59,"","자회사의 중국법인 현금출자 결정에 급등","2015-09-25"
"043220","위드윈네트웍",4060.0,12.47,"","中 업체와 독점적 상품공급 합의 모멘텀 지속에 급등","2015-09-25"
"091580","상신이디피",3925.0,12.3,"","폭스바겐 사태에 따른 반사이익 기대감 지속에 전기차 관련주 급등","2015-09-25"
"000890","보해양조",2540.0,10.92,"","신제품 ""부라더#소다"" 판매 호조 모멘텀 지속에 급등","2015-09-25"
"072470","우리산업홀딩스",9230.0,30.0,1.0,"폭스바겐 배출가스 조작 여파 지속에 따른 전기차 관련주 강세 속 상한가","2015-09-30"
"091580","상신이디피",5100.0,29.94,1.0,"폭스바겐 배출가스 조작 여파 지속에 따른 전기차 관련주 강세 속 상한가","2015-09-30"
"030790","동양네트웍스",3060.0,29.94,1.0,"경영권 분쟁 가능성에 상한가","2015-09-30"
"036630","세종텔레콤",580.0,22.36,"","'안심번호 국민공천제' 도입 기대감에 급등","2015-09-30"
"005360","모나미",5660.0,17.31,"","문구부문 고성장 기대감이 지속되며 급등","2015-09-30"
"131390","피앤이솔루션",5950.0,15.98,"","폭스바겐 배출가스 조작 여파 지속에 따른 전기차 관련주 강세 속 급등","2015-09-30"
"006910","보성파워텍",4340.0,15.12,"","반기문 대선후보 여론조사 1위 소식에 관련주로 부각되며 급등","2015-09-30"
"131100","리켐",3155.0,14.52,"","폭스바겐 배출가스 조작 여파 지속에 따른 전기차 관련주 강세 속 급등","2015-09-30"
"083470","KJ프리텍",3195.0,13.3,"","동양네트웍스 지분 매입 소식에 급등","2015-09-30"
"009450","경동나비엔",38850.0,10.68,"","하반기 큰 폭의 성장 전망에 급등","2015-09-30"
"089980","상아프론테크",9070.0,10.61,"","실적개선 전망에 급등","2015-09-30"
"900100","뉴프라이드",9080.0,29.9,2.0,"자회사의 中 면세점 사업 진출 계약 소식에 이틀째 상한가","2015-10-01"
"032620","유비케어",4445.0,29.97,1.0,"중국 기업들의 적극적인 인수합병(M&A) 시장 진출로 피인수 기대감이 커지면서 상한가","2015-10-01"
"003060","슈넬생명과학",4405.0,29.94,1.0,"모회사 에이프로젠 레미케이드 바이오시밀러 日 품목허가 신청 소식에 상한가","2015-10-01"
"043220","위드윈네트웍",4595.0,20.6,"","中 업체와 독점적 상품공급 합의 모멘텀이 지속되며 급등","2015-10-01"
"102280","쌍방울",4485.0,19.6,"","中 업체와의 대규모 투자 진행 모멘텀이 지속되며 급등","2015-10-01"
"033430","한국자원투자개발",488.0,16.75,"","콩고 구리 광산 지분을 중국계 자원개발회사에 매각하는 방안 추진 및 티와이밸브 인수 추진 모멘텀이 지속되며 급등","2015-10-01"
"078940","일경산업개발",1665.0,15.22,"","평창 풍력단지 개발 기간을 연장한다는 소식에 급등","2015-10-01"
"032620","유비케어",5770.0,29.81,2.0,"중국 기업들의 적극적인 인수합병(M&A) 시장 진출로 피인수 기대감이 커지면서 이틀째 상한가","2015-10-02"
"094940","푸른기술",7310.0,29.84,1.0,"삼성SDS와 중국 등 철도 자동화 사업을 진행중이라는 소식에 상한가","2015-10-02"
"050090","휘닉스소재",1375.0,29.72,1.0,"홍석규 회장 직접경영 소식에 상한가","2015-10-02"
"036120","서울신용평가",1790.0,29.71,1.0,"신용평가사업부문 분할 결정에 상한가","2015-10-02"
"100030","모바일리더",13350.0,29.61,1.0,"인터넷 전문은행 컨소시엄 합류 소식에 상한가","2015-10-02"
"138360","에이씨티",23200.0,25.07,"","마스크팩 인기 소식에 급등","2015-10-02"
"052600","한네트",4700.0,18.84,"","일부 화폐/금융자동화기기 관련주 급등","2015-10-02"
"106520","디지탈옵틱",35500.0,11.64,"","뉴프라이드 유상증자 참여 소식에 급등","2015-10-02"
"900100","뉴프라이드",10050.0,10.68,"","자회사 中 면세점 사업 진출 계약 모멘텀 지속","2015-10-02"
"078650","코렌",3675.0,10.36,"","촬영 렌즈 광학계 관련 특허 취득에 급등","2015-10-02"
"094940","푸른기술",9500.0,29.96,2.0,"삼성SDS와 중국 등 철도 자동화 사업을 진행중이라는 소식에 이틀째 상한가","2015-10-05"
"008700","아남전자",1705.0,29.66,2.0,"애플 ios9 에어플레이 사용 가능 제품 국내 유일 생산 소식에 이틀째 상한가","2015-10-05"
"005960","동부건설",26900.0,29.95,1.0,"KTB PE의 동사 인수전 참여 소식에 상한가","2015-10-05"
"001470","삼부토건",5230.0,29.94,1.0,"르네상스호텔 공매 소식에 상한가","2015-10-05"
"082850","우리이티아이",2545.0,29.85,1.0,"종속회사 아이엠텍의 코스닥 상장 추진 소식에 상한가","2015-10-05"
"066970","엘앤에프",11150.0,29.8,1.0,"계열회사 (주)엘앤에프신소재 합병 결정에 상한가","2015-10-05"
"042600","새로닉스",4380.0,27.88,"","자회사 엘앤에프의 합병 기대감에 급등","2015-10-05"
"065150","MPK",4700.0,21.92,"","中 화장품 사업 기대감에 급등","2015-10-05"
"060230","이그잭스",2590.0,15.11,"","신규사업 '가성소다' 삼성측 공급 소식에 급등","2015-10-05"
"094940","푸른기술",12350.0,30.0,3.0,"삼성SDS와 중국 등 철도 자동화 사업을 진행중이라는 소식에 사흘째 상한가","2015-10-06"
"027040","서울전자통신",1595.0,29.67,2.0,"삼성페이 최적화 결제 단말기를 밴(VAN)사에 공급하고 있다는 소식에 이틀째 상한가","2015-10-06"
"001380","SG충남방적",2170.0,29.94,1.0,"환태평양경제동반자협정(TPP) 타결 소식에 수혜주로 부각되면서 상한가","2015-10-06"
"051490","나라엠앤디",5650.0,29.89,1.0,"중국에 전기차 배터리 제조사 설립 소식에 상한가","2015-10-06"
"008600","윌비스",2420.0,29.76,1.0,"환태평양경제동반자협정(TPP) 타결 소식에 수혜주로 부각되면서 상한가","2015-10-06"
"017680","데코앤이",1985.0,29.74,1.0,"中 기업과의 합작법인 설립 기대감에 상한가","2015-10-06"
"004060","SG세계물산",1855.0,29.72,1.0,"환태평양경제동반자협정(TPP) 타결 소식에 수혜주로 부각되면서 상한가","2015-10-06"
"065950","웰크론",5330.0,20.59,"","환태평양경제동반자협정(TPP) 타결 소식에 수혜주로 부각되면서 급등","2015-10-06"
"001380","SG충남방적",2820.0,29.95,2.0,"환태평양경제동반자협정(TPP) 타결 수혜 기대감이 지속되며 이틀째 상한가","2015-10-07"
"004540","깨끗한나라",7410.0,30.0,1.0,"시설투자 관련 MOU 체결 및 中 최대 온라인 사이트 입점 소식에 상한가","2015-10-07"
"016380","동부제철",5570.0,29.99,1.0,"현대제철로 피인수 기대감에 상한가","2015-10-07"
"900100","뉴프라이드",12350.0,17.62,"","자회사 中 면세점 사업 진출 계약 모멘텀이 지속되며 급등","2015-10-07"
"041460","한국전자인증",11850.0,16.18,"","투자경고 종목 지정 해제로 급등","2015-10-07"
"090470","AST젯텍",4205.0,14.58,"","삼성전자의 3분기 어닝 서프라이즈에 일부 반도체장비 관련주 상승 속 급등","2015-10-07"
"012690","모나리자",5820.0,13.01,"","中 한 자녀 정책 폐지에 따른 수혜 기대감이 지속되며 급등","2015-10-07"
"080580","오킨스전자",10000.0,12.87,"","삼성전자의 3분기 어닝 서프라이즈에 일부 반도체장비 관련주 상승 속 급등","2015-10-07"
"014200","광림",4095.0,30.0,1.0,"베트남 피코그룹 관계사와 파트너쉽 계약 체결 소식에 상한가","2015-10-08"
"094940","푸른기술",16050.0,29.96,1.0,"삼성SDS와 중국 등 철도 자동화 사업 진행 모멘텀이 지속되며 상한가","2015-10-08"
"900130","웨이포트",908.0,29.9,1.0,"朴 대통령, 中 유망기업 인수 검토 발언에 국내 상장 중국기업 관련주 강세 속 상한가","2015-10-08"
"900180","완리",2505.0,21.31,"","朴 대통령, 中 유망기업 인수 검토 발언에 국내 상장 중국기업 관련주 강세 속 급등","2015-10-08"
"102280","쌍방울",4230.0,20.17,"","제주 리조트 사업 본격 착수 소식에 급등","2015-10-08"
"017680","데코앤이",2315.0,15.75,"","中 기업과의 합작법인 설립 기대감이 지속되며 급등","2015-10-08"
"001380","SG충남방적",3260.0,15.6,"","환태평양경제동반자협정(TPP) 타결 수혜 기대감이 지속되며 급등","2015-10-08"
"033320","제이씨현시스템",5840.0,29.92,1.0,"드론 시범사업 업체 선정 입찰 모멘텀이 지속되며 상한가","2015-10-12"
"014200","광림",5300.0,29.43,"","베트남 피코그룹 관계사와 파트너쉽 계약 체결 모멘텀이 지속되며 급등","2015-10-12"
"012800","대창",1120.0,17.77,"","비철금속 관련주 강세 속 급등","2015-10-12"
"058370","금성테크",2580.0,17.27,"","비철금속 관련주 강세 속 급등","2015-10-12"
"094940","푸른기술",18500.0,15.26,"","삼성SDS와 중국 등 철도 자동화 사업 진행 모멘텀이 지속되며 급등","2015-10-12"
"900050","중국원양자원",4300.0,14.82,"","자회사 대서양 프로젝트 자격 취득에 급등","2015-10-12"
"004060","SG세계물산",1730.0,13.82,"","환태평양경제동반자협정(TPP) 타결에 따른 수혜 기대감이 지속되면서 급등","2015-10-12"
"021050","서원",1450.0,12.4,"","비철금속 관련주 강세 속 급등","2015-10-12"
"094940","푸른기술",24050.0,30.0,1.0,"삼성SDS와 중국 등 철도 자동화 사업 진행 모멘텀이 지속되며 상한가","2015-10-13"
"900050","중국원양자원",5590.0,30.0,1.0,"국내 상장 중국기업 관련주 강세 및 자회사 인도양 시범조업프로젝트 수주에 상한가","2015-10-13"
"900130","웨이포트",1170.0,30.0,1.0,"국내 상장 중국기업 관련주 강세 속 상한가","2015-10-13"
"049480","오픈베이스",2255.0,29.97,1.0,"미국 파트너사 EMC의 델(Dell) 피인수 소식에 상한가","2015-10-13"
"001380","SG충남방적",4235.0,29.91,1.0,"환태평양경제동반자협정(TPP) 타결에 따른 수혜 기대감이 지속되면서 상한가","2015-10-13"
"009320","대우부품",1390.0,29.91,1.0,"3분기 실적 호조에 상한가","2015-10-13"
"017680","데코앤이",3005.0,29.81,1.0,"중국 패션시장 진출 기대감에 상한가","2015-10-13"
"900100","뉴프라이드",18100.0,29.75,1.0,"中 완다그룹과 서울거리합작협의서 체결에 상한가","2015-10-13"
"077280","한컴지엠디",3645.0,16.64,"","부동산 가치 부각 및 디지탈포렌 매출 증가 기대감에 급등","2015-10-13"
"900180","완리",2705.0,15.11,"","국내 상장 중국기업 관련주 강세 속 급등","2015-10-13"
"017680","데코앤이",3905.0,29.95,2.0,"중국 패션시장 진출 기대감이 지속되며 이틀째 상한가","2015-10-14"
"900130","웨이포트",1520.0,29.91,2.0,"일부 국내 상장 중국기업 관련주 강세 속 이틀째 상한가","2015-10-14"
"001380","SG충남방적",5500.0,29.87,2.0,"환태평양경제동반자협정(TPP) 타결 수혜 기대감이 지속되며 이틀째 상한가","2015-10-14"
"066430","신후",2495.0,29.95,1.0,"중국 현지 합자회사 설립 추진설로 상한가","2015-10-14"
"005860","한일사료",1695.0,29.89,1.0,"한국 TPP 가입조건 美 쇠고기 전면수입 가능성 부각에 상한가","2015-10-14"
"161570","미동전자통신",9300.0,29.89,1.0,"中 인사 사내이사 선임 추진 소식에 상한가","2015-10-14"
"068150","엔티피아",1480.0,29.82,1.0,"레고랜드 기대감에 상한가","2015-10-14"
"126880","제이엔케이히터",7340.0,22.54,"","546억원 규모 Fired Heater 공급계약 체결에 급등","2015-10-14"
"900050","중국원양자원",6850.0,22.54,"","일부 국내 상장 중국기업 관련주 강세 속 급등","2015-10-14"
"066430","신후",3240.0,29.86,2.0,"中 현지 합자회사 설립 추진 소식에 이틀째 상한가","2015-10-15"
"050090","휘닉스소재",1625.0,30.0,1.0,"인천 디즈니랜드 유치 기대에 관련주로 부각되며 상한가","2015-10-15"
"048770","TPC",7810.0,29.95,1.0,"인천 디즈니랜드 유치 기대에 관련주로 부각되며 상한가","2015-10-15"
"036630","세종텔레콤",748.0,29.86,1.0,"알뜰폰 업계 M&A 기대감에 상한가","2015-10-15"
"054300","헤스본",1955.0,29.04,"","인천 디즈니랜드 유치 기대에 관련주로 부각되며 급등","2015-10-15"
"900100","뉴프라이드",18000.0,28.57,"","中 완다그룹과 서울거리합작협의서 체결 모멘텀이 지속되며 급등","2015-10-15"
"032820","우리기술",873.0,19.59,"","316억원 규모 비안전계통 제어기 공급계약 체결에 급등","2015-10-15"
"009420","한올바이오파마",12800.0,16.89,"","신약개발 성과 가시화 전망에 급등","2015-10-15"
"020710","시공테크",7900.0,16.01,"","인천 디즈니랜드 유치 기대에 관련주로 부각되며 급등","2015-10-15"
"001470","삼부토건",5080.0,15.45,"","르네상스호텔 매각 절차 변경 기대감에 급등","2015-10-15"
"036630","세종텔레콤",972.0,29.95,2.0,"알뜰폰 업계 M&A 기대감이 지속되며 이틀째 상한가","2015-10-16"
"040610","SG&G",4640.0,29.97,1.0,"순자산 가치 부각 등으로 상한가","2015-10-16"
"090850","이지웰페어",17150.0,29.92,1.0,"中 유통사업 본격 추진 소식에 상한가","2015-10-16"
"082390","피엘에이",1435.0,29.86,1.0,"유상증자 납입 완료에 따른 최대주주 변경 소식에 상한가","2015-10-16"
"065160","에프티이앤이",5470.0,29.77,1.0,"나이키와의 거래확대 기대감에 상한가","2015-10-16"
"064090","한양하이타오",14500.0,18.85,"","유상증자 및 CB 발행 결정에 급등","2015-10-16"
"069920","아이에스이커머스",8600.0,17.65,"","中 전자상거래 사업 본격 착수 소식에 급등","2015-10-16"
"003060","슈넬생명과학",4390.0,16.29,"","박근혜 대통령의 환태평양경제동반자협정(TPP) 가입의사 표명에 수혜주로 거론되며 급등","2015-10-16"
"036630","세종텔레콤",1260.0,29.63,3.0,"알뜰폰 업계 M&A 기대감이 지속되며 사흘째 상한가","2015-10-19"
"080220","제주반도체",7020.0,30.0,1.0,"美/中 대규모 투자유치 소식에 상한가","2015-10-19"
"139670","넥스트리밍",8450.0,30.0,1.0,"中 텐센트와 라이선스 계약 체결 소식에 상한가","2015-10-19"
"066430","신후",4770.0,29.97,1.0,"화장품업체 인수에 상한가","2015-10-19"
"037340","네오이녹스엔모크스",1910.0,29.93,1.0,"中 유통 및 사후면세점 사업 추진 소식에 상한가","2015-10-19"
"017680","데코앤이",4500.0,16.88,"","중국 패션시장 진출 기대감이 지속되며 급등","2015-10-19"
