"날짜","종목코드","종목명","급등 사유","등락"
"2014-03-10",38110.0,"에코플라스틱","개인투자자 지분 매수 소식",14.93
"2014-03-10",54780.0,"키이스트","중국에서의 새로운 한류 열풍 기대감으로 엔터 관련주 상승",14.93
"2014-03-10",9440.0,"KC그린홀딩스","중국이 스모그 억제를 위해 대규모 예산을 투입한다는 소식에 관련주로 언급되며 상한가",14.77
"2014-03-11",54780.0,"키이스트","중국에서의 새로운 한류 열풍 기대감이 지속되며 엔터 관련주 상승",14.94
"2014-03-11",71950.0,"코아스","DMZ 평화생태벨트 조성사업 확정 소식에 관련주로 부각되며 상한가",14.96
"2014-03-11",48550.0,"SM C&C","중국에서의 수익 창출 가능성이 높다는 분석 및 엔터 관련주 상승",14.92
"2014-03-11",60570.0,"드림어스컴퍼니","매각 기대감",14.89
"2014-03-11",65150.0,"MP그룹","中 진출 확대 소식",14.81
"2014-03-11",60540.0,"에스에이티","흥아에 피인수 소식",14.75
"2014-03-12",51380.0,"피씨디렉트","경영권 분쟁 재개",14.85
"2014-03-12",30350.0,"드래곤플라이","“스페셜포스2” 해외 진출 모멘텀 지속",14.97
"2014-03-12",2700.0,"신일산업","경영권 분쟁 본격화 기대감",14.91
"2014-03-12",37950.0,"엘컴텍","개별기준 지난해 4분기 영업이익 흑자전환 소식",14.81
"2014-03-12",67160.0,"아프리카TV","모바일게임 ""테일즈런너"" 기대감",14.69
"2014-03-13",37950.0,"엘컴텍","개별기준 지난해 4분기 영업이익 흑자전환 소식",14.94
"2014-03-13",67160.0,"아프리카TV","모바일게임 “테일즈런너” 기대감 지속 및 게임/모바일게임 관련주 상승",14.94
"2014-03-13",30350.0,"드래곤플라이","“스페셜포스2” 해외 진출 모멘텀 지속 및 게임/모바일게임 관련주 상승",14.92
"2014-03-13",41140.0,"넥슨지티","신작 게임 모멘텀 및 모바일게임 업체 킹 디지털 엔터테인먼트의 IPO 소식에 게임/모바일게임 관련주 상승",14.99
"2014-03-13",103590.0,"일진전기","중국 환경정책 수혜 전망",14.94
"2014-03-13",150900.0,"파수닷컴","디지털저작권관리(DRM) 기술 수요 증가 전망",14.87
"2014-03-14",37950.0,"엘컴텍","개별기준 지난해 4분기 영업이익 흑자전환 소식",14.92
"2014-03-14",2700.0,"신일산업","경영권 분쟁 본격화 모멘텀 지속",14.98
"2014-03-14",7210.0,"벽산","건축물 에너지 성능 개선 방안의 수혜 기대감",14.98
"2014-03-14",700.0,"유수홀딩스","한진해운과 분할합병 결정",14.94
"2014-03-14",150840.0,"인트로메딕","캡슐내시경 성장 기대감",14.55
"2014-03-17",37950.0,"엘컴텍","개별기준 지난해 4분기 영업이익 흑자전환 소식",14.91
"2014-03-17",700.0,"유수홀딩스","한진해운과 분할합병 결정",14.98
"2014-03-17",45060.0,"오공","금일 황사 가능성에 마스크/황사 관련주 상승",15.0
"2014-03-17","","","경영권 분쟁 조짐 소식",""
"2014-03-17",12600.0,"청호컴넷","윈도XP 기술지원 종료에 따른 교체 수요 기대감에 금융자동화기기 관련주 상승",14.95
"2014-03-17",16380.0,"동부제철","포스코 피인수 기대감",14.85
"2014-03-17",65420.0,"에스아이리소스","지난해 실적 개선",14.82
"2014-03-18",700.0,"유수홀딩스","한진해운과 분할합병 결정",14.94
"2014-03-18","","","경영권 분쟁 조짐 소식",""
"2014-03-18",32350.0,"롯데관광개발","용산개발 재추진 기대감 지속",14.78
"2014-03-18",60570.0,"드림어스컴퍼니","무선충전 시장 급성장 전망에 무선충전기술 관련주 상승",15.0
"2014-03-18",46210.0,"파나진","140억원 규모의 전환사채 발행 결정",14.97
"2014-03-18",26150.0,"특수건설","정몽준 의원의 서울도심 지하차도 건설 발언",14.95
"2014-03-18","","","첫 모바일게임 ""퀴즐"" 출시 기대감",""
"2014-03-18",15020.0,"이스타코","가수 싸이의 4월 컴백 소식에 관련주로 언급되며 상한가",14.88
"2014-03-18",150900.0,"파수닷컴","개인정보 보안솔루션 개발 소식",14.74
"2014-03-18",79370.0,"제우스","사상최대 실적 경신 전망",14.69
"2014-03-19",119850.0,"지엔씨에너지","바이오가스 부문 고성장 전망",14.94
"2014-03-19",42370.0,"비츠로테크","실적 개선 기대감",14.87
"2014-03-19",54670.0,"대한뉴팜","카자흐스탄 오일 발견 소식",14.85
"2014-03-19","","","호텔 인수 소식",""
"2014-03-20",38680.0,"에스넷","이재용 삼성전자 부회장과 시스코 회장 전격 회동 소식에 사물인터넷 관련주 급등",14.99
"2014-03-20",43710.0,"서울리거","재무 구조 개선 기대감",14.98
"2014-03-20",94280.0,"효성ITX","이재용 삼성전자 부회장과 시스코 회장 전격 회동 소식에 사물인터넷 관련주 급등",14.95
"2014-03-20",60900.0,"케이알피앤이","상장폐지 모면 거래재개 첫날 상한가",14.92
"2014-03-20",41460.0,"한국전자인증","사물인터넷 기기에 필수적인 기기인증솔루션을 삼성전자 등에 공급 중이란 소식 및 사물인터넷 관련주 급등",14.88
"2014-03-20",69410.0,"엔텔스","이재용 삼성전자 부회장과 시스코 회장 전격 회동 소식에 사물인터넷 관련주 급등",14.78
"2014-03-20",170790.0,"파이오링크","오픈플로우를 이용한 기록매체 관련 특허 취득 소식",14.61
"2014-03-21",41460.0,"한국전자인증","사물인터넷 기기에 필수적인 기기인증솔루션을 삼성전자 등에 공급 중이란 소식 및 사물인터넷/아이핀(I-PIN) 관련주 상승",14.91
"2014-03-21",60900.0,"케이알피앤이","상장폐지 모면 거래재개 이틀째 상한가",14.74
"2014-03-21",94280.0,"효성ITX","박근혜 대통령의 사물인터넷 관련 규제 개혁 주문 소식에 사물인터넷 관련주 상승",14.63
"2014-03-21",58630.0,"엠게임","“프린세스메이커 for Kakao” 사전등록자 수 5만명 돌파 소식",14.99
"2014-03-21",36120.0,"SCI평가정보","박근혜 대통령의 공인인증서 대체 수단 마련 강구 발언에 아이핀(I-PIN) 관련주 상승",14.98
"2014-03-21",54300.0,"팬스타엔터프라이즈","정부의 자동차 튜닝 규제 완화 소식에 관련주로 부각되며 상한가",14.97
"2014-03-21",53350.0,"이니텍","박근혜 대통령의 공인인증서 대체 수단 마련 강구 발언에 보안주(정보) 상승",14.95
"2014-03-21",67160.0,"아프리카TV","신작 게임 모멘텀 지속 및 홍콩계 투자자문사의 지분 취득 소식",14.93
"2014-03-21",150840.0,"인트로메딕","캡슐내시경 성장 기대 모멘텀 지속",14.84
"2014-03-24",58630.0,"엠게임","“프린세스메이커 for Kakao” 사전등록자 수 5만명 돌파 소식",14.87
"2014-03-24",100130.0,"동국S&C","신재생에너지 활성화 사업 추진 소식에 풍력에너지 관련주 상승",15.0
"2014-03-24",64260.0,"다날","중국 텐센트와의 계약 소식",14.98
"2014-03-24",36640.0,"HRS","방수, 방진 적용 확대에 따른 수혜 전망",14.96
"2014-03-24",33230.0,"인성정보","사물인터넷과 원격의료 수혜 기대감",14.95
"2014-03-24",32350.0,"롯데관광개발","용산개발 재개 기대감",14.89
"2014-03-24",18000.0,"유니슨","올해 흑자전환 기대감 및 풍력에너지 관련주 상승",14.89
"2014-03-24",25750.0,"한솔홈데코","실적 개선 전망",14.88
"2014-03-25","","","45억원 규모 부동산 매각 소식",""
"2014-03-25",18000.0,"유니슨","올해 흑자전환 및 신재생에너지 투자 기대감",14.81
"2014-03-25",31820.0,"콤텍시스템","시스코가 클라우드 컴퓨팅에 10억달러 이상을 투자키로 했다는 소식",15.0
"2014-03-25",38680.0,"에스넷","삼성그룹의 美 사물인터넷 시장 공략 시동 소식에 사물인터넷 관련주 상승",15.0
"2014-03-25",49480.0,"오픈베이스","시스코가 클라우드 컴퓨팅에 10억달러 이상을 투자키로 했다는 소식 및 삼성그룹의 美 사물인터넷 시장 공략 시동 소식",14.98
"2014-03-26",31390.0,"녹십자셀","간암치료 신약 임상3상 시험 성공 소식",14.91
"2014-03-26",2700.0,"신일산업","주주총회 파행 우려에 검사인 선임이 받아들여졌다는 소식",14.87
"2014-03-26",5450.0,"신한","리비아 주택 및 토목프로젝트 공사재개 소식",14.84
"2014-03-26",94280.0,"효성ITX","사물인터넷 성장 기대감 지속",14.83
"2014-03-27",31390.0,"녹십자셀","간암치료 신약 임상3상 시험 성공 소식",14.99
"2014-03-27",90710.0,"휴림로봇","지능형 로봇 산업 기대감에 관련주 동반 급등",14.98
"2014-03-27",16380.0,"동부제철","포스코로의 피인수 기대감",14.94
"2014-03-27",109820.0,"진매트릭스","주당 1주 배정 무상증자 결정소식",14.91
"2014-03-27",54630.0,"에이디칩스","지능형 로봇 산업 기대감에 관련주 동반 급등",14.89
"2014-03-27",56080.0,"유진로봇","지능형 로봇 산업 기대감에 관련주 동반 급등",14.82
"2014-03-28",149940.0,"모다","일부 사물인터넷 관련주 상승",14.91
"2014-03-28",9730.0,"코센","태양광 발전사업 본격화 기대감 지속",14.76
"2014-03-28",149950.0,"아바텍","신규 아이패드 출시 수혜 기대감",14.57
"2014-03-31",149940.0,"모다","사물인터넷 관련주 상승",15.0
"2014-03-31",15710.0,"코콤","사물인터넷 시장 성장에 따른 수혜 기대감 지속",14.79
"2014-03-31",1260.0,"남광토건","관리종목 지정 사유 일부 해소 소식",14.97
"2014-03-31",13810.0,"스페코","北 도발 가능성에 전쟁 및 테러/방위산업 관련주 상승",14.96
"2014-03-31",40.0,"KR모터스","코라오홀딩스와의 시너지 기대감",14.91
"2014-03-31",102120.0,"어보브반도체","사물인터넷 시장 성장에 따른 수혜 기대감 지속",14.88
"2014-03-31",35290.0,"더블유에프엠","23억원 규모 CB발행 결정",14.82
"2014-04-01",35290.0,"더블유에프엠","23억원 규모 CB발행 결정 모멘텀 지속",14.78
"2014-04-01","","","中 미세먼지 및 황사 수혜 기대감",""
"2014-04-01",45060.0,"오공","전국 황사 소식에 황사/마스크 관련주 동반 상승",14.87
"2014-04-01",38680.0,"에스넷","일부 사물인터넷 관련주 상승",14.83
"2014-04-02",31390.0,"녹십자셀","간암치료제 개발 기대감 지속",14.99
"2014-04-02",60230.0,"이그잭스","사물인터넷 관련주 연일 상승",14.82
"2014-04-02",78340.0,"컴투스","""낚시의 신"" 흥행 소식",14.98
"2014-04-02",47820.0,"초록뱀","대만 드라마 시장 진출 소식",14.9
"2014-04-02",30350.0,"드래곤플라이","게임 및 모바일게임(스마트폰) 관련주 상승",14.88
"2014-04-02",150900.0,"파수닷컴","정보보안 투자 증가 전망에 보안주(정보) 상승",14.56
"2014-04-03",78340.0,"컴투스","""낚시의 신"" 흥행 소식",15.0
"2014-04-03",131220.0,"대한과학","세계 최초 사물인터넷기반 스마트랩 시스템 개발 모멘텀 부각",14.93
"2014-04-03",15710.0,"코콤","사물인터넷 시장 성장에 따른 수혜 기대감 지속",14.88
"2014-04-03",65420.0,"에스아이리소스","대표이사 자사주 매입 소식",14.86
"2014-04-04",65420.0,"에스아이리소스","대표이사 자사주 매입 소식",14.99
"2014-04-04",150900.0,"파수닷컴","시큐어코딩 의무화 수혜 기대감",15.0
"2014-04-04",42500.0,"링네트","삼성전자와 시스코의 사물인터넷 관련 협력 기대감에 사물인터넷 관련주 상승",14.97
"2014-04-04",138610.0,"나이벡","시린이 치료제 중국 진출 소식",14.96
"2014-04-04",96690.0,"제이스테판","정부의 사물인터넷 대비 RFID프린터 육성 소식",14.95
"2014-04-04",120110.0,"코오롱인더","듀폰과 항소심 승소 소식",14.91
"2014-04-04",2020.0,"코오롱","자회사 코오롱인더가 듀폰과의 항소심에서 승소했다는 소식",14.82
"2014-04-07",54920.0,"한컴위드","정부 정책 기대감에 보안주(정보) 상승",15.0
"2014-04-07",41460.0,"한국전자인증","정부 정책 기대감에 아이핀(I-PIN) 관련주 급등",14.99
"2014-04-07",84680.0,"이월드","이랜드그룹의 대규모 투자 계획",14.95
"2014-04-07",53300.0,"한국정보인증","정부 정책 기대감에 아이핀(I-PIN) 관련주 급등",14.89
"2014-04-07",53350.0,"이니텍","정부 정책 기대감에 보안주(정보) 상승",14.86
"2014-04-08",84680.0,"이월드","이랜드그룹의 대규모 투자 계획",14.91
"2014-04-08",64240.0,"홈캐스트","제3자배정 유상증자를 통한 줄기세포 사업 추진 소식",14.89
"2014-04-08",65530.0,"전파기지국","동사 2대주주 장병권 부회장이 줄기세포 사업을 추진 중인 홈캐스트의 최대주주인 점 부각",14.98
"2014-04-08","","","자회사 NS쇼핑 상장 기대감",""
"2014-04-08",192820.0,"코스맥스","분할 재상장 이틀만에 상한가",14.88
"2014-04-08",54780.0,"키이스트","중국 시장 본격 진출 소식",14.85
"2014-04-08",150840.0,"인트로메딕","내시경 시장 성장 기대감",14.81
"2014-04-08","","","일반공모 유상증자 성공 소식",""
"2014-04-09",64240.0,"홈캐스트","(주)에이치바이온 출자를 통한 줄기세포 사업 추진 소식",14.95
"2014-04-09",65530.0,"전파기지국","동사 2대주주 장병권 부회장이 줄기세포 사업을 추진 중인 홈캐스트의 최대주주인 점 부각",14.71
"2014-04-10",64240.0,"홈캐스트","(주)에이치바이온 출자를 통한 줄기세포 사업 추진 소식",14.84
"2014-04-10",65530.0,"전파기지국","동사 2대주주 장병권 부회장이 줄기세포 사업을 추진 중인 홈캐스트의 최대주주인 점 부각",14.65
"2014-04-10",11420.0,"갤럭시아에스엠","스포츠토토 사업자 입찰 참여 소식",14.94
"2014-04-10",96870.0,"엘디티","사물인터넷 시장 진출 기대감",14.88
"2014-04-11",64240.0,"홈캐스트","(주)에이치바이온 출자를 통한 줄기세포 사업 추진 소식",14.93
"2014-04-11",65530.0,"전파기지국","동사 2대주주 장병권 부회장이 줄기세포 사업을 추진 중인 홈캐스트의 최대주주인 점 부각",14.7
"2014-04-11",101390.0,"아이엠","사물인터넷기반 헬스케어사업 부각",14.94
"2014-04-11",25750.0,"한솔홈데코","친환경 바닥재 규제에 따른 수혜 기대감 지속",14.91
"2014-04-14",64240.0,"홈캐스트","(주)에이치바이온 출자를 통한 줄기세포 사업 추진 소식",14.89
"2014-04-14",109820.0,"진매트릭스","B형간염 치료제 엔테카비어 약제내성 진단제가 보건복지부 신의료기술에 등재됐다는 소식",14.98
"2014-04-14",101330.0,"모베이스","갤럭시S5 글로벌 출시 소식에 관련주로 부각되며 상한가",14.94
"2014-04-14",49830.0,"승일","1분기 실적 호조",14.93
"2014-04-14","","","우리투자증권 인수 기대감",""
"2014-04-15","","","우리투자증권 인수 기대감 지속 및 증권주 상승",""
"2014-04-15",109820.0,"진매트릭스","B형간염 치료제 엔테카비어 약제내성 진단제가 보건복지부 신의료기술에 등재됐다는 소식",14.87
"2014-04-15",46110.0,"한일네트웍스","중국 비트코인 용인 소식에 비트코인(Bitcoin) 관련주 상승",15.0
"2014-04-15",29480.0,"바른테크놀로지","케이디씨정보통신 흡수합병 소식",14.96
"2014-04-15","","","리홈쿠첸 지분 가치 부각",""
"2014-04-15",65530.0,"전파기지국","홈캐스트의 줄기세포 사업 진출 모멘텀 지속",14.93
"2014-04-15",64520.0,"바른전자","사물인터넷 핵심기술인 양방향 센서를 대기업에 공급하고 있다는 소식",14.9
"2014-04-15",82270.0,"젬백스","자회사 카엘젬백스의 섬유증 억제 효과 특허 출원 완료 소식",14.75
"2014-04-15",27830.0,"대성창투","창투사 관련주 급등",14.56
"2014-04-16",109820.0,"진매트릭스","B형간염 치료제 엔테카비어 약제내성 진단제가 보건복지부 신의료기술에 등재됐다는 소식",14.92
"2014-04-16",29480.0,"바른테크놀로지","케이디씨정보통신 흡수합병 소식",14.95
"2014-04-16",65530.0,"전파기지국","홈캐스트의 줄기세포 사업 진출 모멘텀 지속",14.95
"2014-04-16","","","리홈쿠첸 지분 가치 부각",""
"2014-04-16",59100.0,"아이컴포넌트","삼성의 플렉서블 디스플레이 투자 본격화 소식에 관련주로 부각",15.0
"2014-04-16","","","대우조선해양의 해양플랜트 부품 국산화 추진에 따른 대규모 수주 기대감",""
"2014-04-16",64240.0,"홈캐스트","(주)에이치바이온 출자를 통한 줄기세포 사업 추진 모멘텀 지속",14.99
"2014-04-16",66980.0,"브레인콘텐츠","베트남 공장 제품 양산 개시 및 삼성의 플렉서블 디스플레이 투자 본격화 소식",14.93
"2014-04-16",161570.0,"THE MIDONG","차량관련 연구개발 상용화 기대감",14.87
"2014-04-16",11090.0,"에넥스","주택공급 증가 및 리모델링 수요 확대 기대감",14.77
"2014-04-16",49080.0,"기가레인","사물인터넷 시장의 성장 수혜 기대감에 사물인터넷 관련주 상승",14.71
"2014-04-17",11090.0,"에넥스","주택공급 증가 및 리모델링 수요 확대 기대감 지속",14.85
"2014-04-17","","","권순구 등기이사 등 대상 9.99억원 규모 제3자배정 유상증자 결정",""
"2014-04-17",131180.0,"딜리","정부의 3D프린터 산업 활성화 방안 발표 예정에 관련주로 언급되며 상한가",14.89
"2014-04-17",58630.0,"엠게임","1분기 실적호조",14.83
"2014-04-17",32680.0,"소프트센","상호변경 첫날 상한가",14.83
"2014-04-17",49180.0,"셀루메드","골이식재 ""라퓨젠 BMP2"" 임상결과 국제학술지 게재 소식",14.81
"2014-04-18",49180.0,"셀루메드","골이식재 ""라퓨젠 BMP2"" 임상결과 국제학술지 게재 소식",14.84
"2014-04-18",39020.0,"이건홀딩스","25일(금)부터 허용될 수직증축 리모델링에 대한 기대감",14.98
"2014-04-18",53590.0,"한국테크놀로지","정부가 3D프린터 산업 활성화 방안을 발표할 예정이라는 소식에 일부 3D 프린터 관련주 상승",14.75
"2014-04-21",49180.0,"셀루메드","골이식재 ""라퓨젠 BMP2"" 임상결과 국제학술지 게재 소식",14.98
"2014-04-21",49120.0,"파인디앤씨","1분기 영업이익, 순이익 흑자전환",15.0
"2014-04-21",106240.0,"파인테크닉스","1분기 실적 호조",14.82
"2014-04-21",390.0,"삼화페인트","경영권 분쟁 이슈",14.68
"2014-04-22",96040.0,"이트론","유상증자 권리락",15.0
"2014-04-22",15710.0,"코콤","삼성전자가 개방형 스마트홈 통합 플랫폼 소프트웨어를 공개할 예정이라는 소식",14.97
"2014-04-22",73540.0,"에프알텍","무상증자 결정",14.97
"2014-04-23",96040.0,"이트론","유상증자 권리락 모멘텀 지속",14.98
"2014-04-23",73540.0,"에프알텍","무상증자 결정 모멘텀 지속",14.92
"2014-04-23",13810.0,"스페코","북한의 핵실험 가능성 부각으로 일부 방위산업/전쟁 및 테러 관련주 상승",14.98
"2014-04-23","","","회생절차 종결 신청",""
"2014-04-24",33180.0,"필룩스","사물인터넷 시대, 스마트전구 각광 소식에 관련주로 부각되며 상한가",14.97
"2014-04-24",37400.0,"우리조명","사물인터넷 시대, 스마트전구 각광 소식에 관련주로 부각되며 상한가",14.83
"2014-04-24",11690.0,"유양디앤유","사물인터넷 시대, 스마트전구 각광 소식에 관련주로 부각되며 상한가",14.76
"2014-04-25",33180.0,"필룩스","사물인터넷 시대, 스마트전구 각광 소식에 관련주로 부각되며 이틀째 상한가",14.88
"2014-04-25",5070.0,"코스모신소재","GS에너지로의 피인수 가능성",15.0
"2014-04-28",25620.0,"제이준코스메틱","회생절차 개시 결정에 거래재개 첫날 상한가",14.89
"2014-04-28",39980.0,"리노스","국가재난안전통신망 구축 소식",14.88
"2014-04-28",44180.0,"KD","대표이사 배임 무혐의 결론",14.78
"2014-04-28",2350.0,"넥센타이어","1분기 실적 호조",14.68
"2014-04-28","","","국가재난안전통신망 구축 소식",""
"2014-04-29",25620.0,"제이준코스메틱","회생절차 개시 결정에 거래재개 이틀째 상한가",14.9
"2014-04-29",45060.0,"오공","삼성테이프 인수 소식",14.94
"2014-04-29",700.0,"유수홀딩스","인적분할 승인",14.85
"2014-04-30",25620.0,"제이준코스메틱","회생절차 개시 결정에 거래재개 후 사흘째 상한가",14.85
"2014-04-30",33540.0,"파라텍","영종도 복합 리조트 건설에 따른 소방관련 제품 수주 기대감",15.0
"2014-04-30",39290.0,"인포뱅크","산업통상자원부와 미래창조과학부가 스마트자동차 등의 미래 성장동력분야를 공동 육성한다는 소식과 구글의 무인자동차 상용화에 대한 기대감",15.0
"2014-04-30",44340.0,"위닉스","위니맥스 흡수합병 소식",14.84
"2014-05-02",25620.0,"제이준코스메틱","회생절차 개시 결정에 거래재개 후 나흘째 상한가",14.89
"2014-05-02",33540.0,"파라텍","영종도 복합 리조트 건설 및 정부의 재난안전 예산 확대 소식에 따른 소방관련 제품 수주 기대감",15.0
"2014-05-02","","","매매 재개 첫날 상한가",""
"2014-05-02",65150.0,"MP그룹","미스터피자 中 시장 확대 기대감",14.82
"2014-05-02",27970.0,"세하","경영 정상화 계획 이행 약정 체결",14.7
"2014-05-07",25620.0,"제이준코스메틱","회생절차 개시 결정에 거래재개 후 닷새째 상한가",14.96
"2014-05-07",27970.0,"세하","경영 정상화 계획 이행 약정 체결",15.0
"2014-05-07","","","상장폐지 우려 해소로 매매 재개 이틀째 상한가",""
"2014-05-07",1260.0,"남광토건","기업매각(M&A) 신문공고 결정",14.98
"2014-05-07",39980.0,"리노스","러시아의 북한 채무 탕감 소식에 따른 철도 연결 사업 기대감에 관련주로 부각",14.93
"2014-05-07",23770.0,"플레이위드","최대주주 지분 자진보호예수 결정",14.87
"2014-05-07",65570.0,"삼영이엔씨","선박용 e-내비게이션 관련 수혜 기대감",14.65
"2014-05-08",27970.0,"세하","경영 정상화 계획 이행 약정 체결",14.95
"2014-05-08","","","상장폐지 우려 해소로 매매 재개 사흘째 상한가",""
"2014-05-08",1260.0,"남광토건","M&A 추진 소식",14.94
"2014-05-08",53300.0,"한국정보인증","삼성SDS 상장 소식에 삼성SDS가 지분을 보유한 동사의 주가가 상한가를 기록",14.93
"2014-05-08",96870.0,"엘디티","재난 예방 솔루션 부각",14.91
"2014-05-08",92460.0,"한라IMS","선박평형수 처리설비 의무화 소식",14.88
"2014-05-08",15020.0,"이스타코","가수 싸이 컴백 소식에 관련주로 언급되며 상한가",14.88
"2014-05-08",67280.0,"멀티캠퍼스","삼성SDS 상장 소식에 삼성SDS가 지분을 보유한 동사의 주가가 상한가를 기록",14.86
"2014-05-08",79430.0,"현대리바트","1분기 어닝서프라이즈 달성",14.81
"2014-05-09",27970.0,"세하","경영 정상화 계획 이행 약정 체결",14.89
"2014-05-09","","","상장폐지 우려 해소로 매매 재개 나흘째 상한가",""
"2014-05-09",1260.0,"남광토건","경영 정상화 계획 이행 약정 체결",15.0
"2014-05-09",83930.0,"아바코","1분기 영업이익, 순이익 흑자전환",15.0
"2014-05-09",37460.0,"삼지전자","애플 사물인터넷 핵심칩 ""비콘"" 추진 소식 관련주로 부각되며 상한가",14.95
"2014-05-09",51390.0,"YW","애플 사물인터넷 핵심칩 ""비콘"" 추진 소식 관련주로 부각되며 상한가",14.95
"2014-05-09","","","1분기 어닝 서프라이즈",""
"2014-05-09",78940.0,"코드네이처","평창풍력발전 지분 추가 취득",14.88
"2014-05-12","","","상장폐지 우려 해소로 매매 재개 닷새째 상한가",""
"2014-05-12",27970.0,"세하","경영 정상화 계획 이행 약정 체결",14.81
"2014-05-12","","","애플 사물인터넷 핵심칩 ""비콘"" 추진 소식 관련주로 부각되며 이틀째 상한가",""
"2014-05-12",37460.0,"삼지전자","애플 사물인터넷 핵심칩 ""비콘"" 추진 소식 관련주로 부각되며 이틀째 상한가",14.91
"2014-05-12",105330.0,"케이엔더블유","1분기 실적 호조",14.93
"2014-05-12",79430.0,"현대리바트","1분기 실적 호조 모멘텀 지속",14.86
"2014-05-13","","","애플 사물인터넷 핵심칩 ""비콘"" 추진 소식에 관련주로 부각되며 사흘째 상한가",""
"2014-05-13",82270.0,"젬백스","자회사의 항암 백신 ""GV1001"" 특허 출원 소식",15.0
"2014-05-13","","","국내 기간통신사업자와 계약 진행 중이란 소식",""
"2014-05-13",11090.0,"에넥스","부엌 인테리어 수익성 개선 모멘텀 지속",14.87
"2014-05-13",39340.0,"한국경제TV","삼성에버랜드와의 지분 관계 부각",14.85
"2014-05-13",67160.0,"아프리카TV","네이버 밴드게임 만족도 1위 소식",14.82
"2014-05-14","","","애플 사물인터넷 핵심칩 ""비콘"" 추진 소식에 관련주로 부각되며 나흘째 상한가",""
"2014-05-14",29480.0,"바른테크놀로지","케이디씨정보통신 흡수합병 승인",14.94
"2014-05-14",38340.0,"UCI","경영권 양수도를 포함한 신규사업 추진 중이란 소식",14.92
"2014-05-14",27050.0,"코리아나","이랜드그룹으로의 피인수설",14.9
"2014-05-15",16880.0,"웅진","1분기 영업이익 흑자전환",14.98
"2014-05-15",67280.0,"멀티캠퍼스","삼성SDS 상장 주관사 선정을 앞두고 상한가",14.95
"2014-05-15",36260.0,"이매진아시아","닥터이방인 중국 흥행 소식",14.94
"2014-05-15",53950.0,"경남제약","1분기 실적 호조",14.92
"2014-05-15",106520.0,"디지탈옵틱","체외진단용 의료기기 터키 수출 소식",14.85
"2014-05-15",43200.0,"파루","메르스(중동호흡기증후군) 확산 우려에 백신/진단시약/방역 관련주 상승",14.84
"2014-05-16",25900.0,"동화기업","1분기 영업이익 및 순이익 흑자전환",14.98
"2014-05-16",36260.0,"이매진아시아","닥터이방인 중국 흥행 모멘텀 지속 및 서태지 효과",14.97
"2014-05-16","","","애플 사물인터넷 핵심칩 ""비콘"" 추진 모멘텀 지속",""
"2014-05-16",1360.0,"삼성제약","매각 기대감 지속",14.94
"2014-05-16",2290.0,"삼일기업공사","액면분할 후 거래재개 첫날 상한가",14.79
"2014-05-19",36260.0,"이매진아시아","닥터이방인 중국 흥행 모멘텀 지속 및 서태지 효과",14.99
"2014-05-19",38110.0,"에코플라스틱","1분기 어닝서프라이즈 달성",14.98
"2014-05-19",122690.0,"서진오토모티브","에코플라스틱의 1분기 어닝서프라이즈 달성 소식에 최대주주인 동사의 주가도 상한가를 기록",14.97
"2014-05-19",37070.0,"파세코","공업용 선풍기 출시 소식",14.74
"2014-05-20",32350.0,"롯데관광개발","용산 개발 기대감",14.96
"2014-05-20",42040.0,"케이피엠테크","상장폐지 우려 해소",14.96
"2014-05-20",400.0,"롯데손해보험","LIG손해보험 인수 기대감",14.94
"2014-05-20",9520.0,"포스코엠텍","지분매각설 부인",14.94
"2014-05-20",37270.0,"YG PLUS","삼성그룹 지배구조 개편 수혜 기대감",14.86
"2014-05-20","","","논란중이던 부동산 취득계약 해지",""
"2014-05-20",11690.0,"유양디앤유","1분기 실적 호조",14.69
"2014-05-21",37270.0,"YG PLUS","삼성그룹 지배구조 개편 수혜 기대감",14.95
"2014-05-21",42040.0,"케이피엠테크","상장폐지 우려 해소",14.84
"2014-05-21",36120.0,"SCI평가정보","7월 아이핀 본인인증 서비스 예정에 아이핀(I-PIN) 관련주 급등",14.98
"2014-05-21",53300.0,"한국정보인증","7월 아이핀 본인인증 서비스 예정에 아이핀(I-PIN) 관련주 급등",14.97
"2014-05-21",41460.0,"한국전자인증","7월 아이핀 본인인증 서비스 예정에 아이핀(I-PIN) 관련주 급등",14.91
"2014-05-21",5870.0,"휴니드","실적 성장 기대감",14.87
"2014-05-21",6390.0,"한일현대시멘트","채권단 출자전환 결정",14.78
"2014-05-22",1360.0,"삼성제약","젬백스로의 피인수 소식",14.97
"2014-05-22",36120.0,"SCI평가정보","7월 아이핀 본인인증서비스 예정에 일부 아이핀(I-PIN) 관련주 상승",14.93
"2014-05-22",6390.0,"한일현대시멘트","채권단 출자전환 결정",14.9
"2014-05-22",24890.0,"대원화성","1분기 실적호조",15.0
"2014-05-22",48910.0,"대원미디어","1분기 영업이익 및 순이익 흑자 전환 소식",14.97
"2014-05-22",2780.0,"진흥기업","1분기 영업이익 흑자 전환 소식",14.92
"2014-05-22",86250.0,"이노와이즈","1분기 실적 개선 소식",14.9
"2014-05-22",64090.0,"에프앤리퍼블릭","경영권 분쟁 가능성",14.89
"2014-05-22",16100.0,"리더스코스메틱","중국 마스크팩 시장 성장에 따른 수혜 기대감",14.84
"2014-05-22","","","지방은행 성장 기대감에 분할 상장 첫날 상한가",""
