"날짜","종목코드","종목명","급등 사유","등락"
"2008-04-21","","","킹슬리 인베스트먼트의 동사 지분 보유 소식",""
"2008-04-21","","","홍콩 판매법인 설립 소식",""
"2008-04-21","","","자원개발 계획 부각",""
"2008-04-21","","","보험주 강세",""
"2008-04-21","","","보험주 강세",""
"2008-04-22","","","M&A기대감",""
"2008-04-22","","","최대주주 변경 소식",""
"2008-04-22","","","삼성전자와 제휴 소식",""
"2008-04-22","","","스마트알루미늄 사업 본부 발족 소식",""
"2008-04-23","","","M&A 이슈 부각, 보험주 강세",""
"2008-04-23","","","유상증자에 따른 최대주주 변경 기대감",""
"2008-04-23","","","폴리실리콘 사업진출소식",""
"2008-04-23","","","LED조명 공장 신축 완공 소식",""
"2008-04-23","","","대규모 공급계약 체결 소식",""
"2008-04-23","","","주석 등 자원 개발 계획 부각",""
"2008-04-23","","","노트북 컴퓨터 사업 진출 모멘텀",""
"2008-04-23","","","긍정적 실적 소식",""
"2008-04-23","","","우즈벡과 폴리실리콘원료 채굴권 MOU 체결 소식",""
"2008-04-23","","","자회사 메이힐에 추가출자 소식",""
"2008-04-23","","","보험주 강세",""
"2008-04-23","","","보험주 강세",""
"2008-04-23","","","보험주 강세",""
"2008-04-24","","","M&A 이슈 부각",""
"2008-04-24","","","일본업체와 공급계약 체결 소식",""
"2008-04-24","","","게임업체 우회상장소식",""
"2008-04-24","","","은나노물질 조류질병 면역효과 부각",""
"2008-04-24","","","무선인터넷 시장 확대 수혜주로 부각",""
"2008-04-24","","","오일샌드사업 기대감",""
"2008-04-24","","","실적호전 소식",""
"2008-04-25","","","張펀드 매집설",""
"2008-04-25","","","게임업체 우회상장소식",""
"2008-04-25","","","은나노물질 조류질병 면역효과 부각",""
"2008-04-25","","","오일샌드 기대감",""
"2008-04-25","","","신규상장 첫날 급등",""
"2008-04-25","","","지분경쟁 부각",""
"2008-04-25","","","최대주주 변경 소식",""
"2008-04-25","","","최대주주가 지분매각을 협의중이라는 소식",""
"2008-04-25","","","냉난방 규제에 따른 수혜 기대감",""
"2008-04-25","","","일부 터치패널관련주 강세",""
"2008-04-28","","","게임업체 우회상장소식",""
"2008-04-28","","","유상증자에 따른 최대주주 변경 기대감 지속",""
"2008-04-28","","","신규상장 첫날 급등",""
"2008-04-28","","","지상파 DMB 수신칩 중국 수출 소식",""
"2008-04-28","","","지식경제부 다이아몬드사업 계획 수리 소식",""
"2008-04-28","","","흑자전환 소식",""
"2008-04-28","","","액면분할 후 거래재개 첫날 급등",""
"2008-04-29","","","게임업체 우회상장소식",""
"2008-04-29","","","신규상장 이후 연일 급등",""
"2008-04-29","","","태양전지 전극용 페이스트 잉크 개발 완료 소식",""
"2008-04-29","","","유전 지분 인수 추진소식",""
"2008-04-29","","","대운하관련주 강세",""
"2008-04-29","","","태양광 기대감",""
"2008-04-29","","","대운하관련주 강세",""
"2008-04-29","","","대운하관련주 강세",""
"2008-04-29","","","대운하관련주 강세",""
"2008-04-29","","","실적 호전 전망 등으로 밧데리관련주 강세",""
"2008-04-29","","","대운하관련주 강세",""
"2008-04-29","","","실적 호전 전망 등으로 밧데리관련주 강세",""
"2008-04-30","","","일부 하이브리드카관련주 강세",""
"2008-04-30","","","액면분할에 따른 변경상장 첫날 급등",""
"2008-04-30","","","유상증자 재추진 소식",""
"2008-04-30","","","횡령 대표 해임 소식",""
"2008-04-30","","","상장폐지사유 해소에 따른 거래재개 첫날 급등",""
"2008-04-30","","","대규모 공급계약 체결 소식",""
"2008-04-30","","","한미약품으로부터 투자 유치 소식",""
"2008-05-02","","","액면분할에 따른 변경상장 이후 연일 급등",""
"2008-05-02","","","유상증자 재추진 소식",""
"2008-05-02","","","상장폐지사유 해소에 따른 거래재개 이후 연일 급등",""
"2008-05-02","","","대규모 공급계약 체결 소식",""
"2008-05-02","","","신규상장 첫날 급등",""
"2008-05-02","","","턴어라운드 본격화 전망",""
"2008-05-02","","","美 가스광구 생산량 증가 기대감",""
"2008-05-02","","","美 가스광구 생산량 증가 기대감",""
"2008-05-02","","","개성공단 아파트형공장 신축공사 수주 모멘텀",""
"2008-05-02","","","실적호조 소식",""
"2008-05-02","","","우리투자증권측의 동사 지분증가 소식",""
"2008-05-06","","","유상증자 재추진 소식",""
"2008-05-06","","","대규모 공급계약 체결 소식",""
"2008-05-06","","","카자흐스탄 생산유전 지분 인수 추진 모멘텀",""
"2008-05-06","","","지분경쟁 가능성 부각",""
"2008-05-06","","","우리투자증권측의 동사 지분증가 소식",""
"2008-05-06","","","쇠고기 대체수요 기대로 돼지고기관련주 강세",""
"2008-05-06","","","유상증자를 통한 신규사업 진출 결정",""
"2008-05-06","","","실적 호조",""
"2008-05-06","","","AI 전국 확산 및 광우병 논란으로 관련주 강세",""
"2008-05-06","","","쇠고기 대체수요 기대로 돼지고기관련주 강세",""
"2008-05-06","","","AI 전국 확산 및 광우병 논란으로 관련주 강세",""
"2008-05-06","","","러시아 유전 인수 추진 소식",""
"2008-05-06","","","솔라시스 지분 취득소식",""
"2008-05-06","","","AI 전국 확산 및 광우병 논란으로 관련주 강세",""
"2008-05-06","","","AI 전국 확산 및 광우병 논란으로 관련주 강세",""
"2008-05-06","","","실적 호조",""
"2008-05-06","","","에이즈 신약후보물질이 동물실험에서 효과를 나타냈다는 소식",""
"2008-05-06","","","AI 전국 확산 및 광우병 논란으로 관련주 강세",""
"2008-05-06","","","태양광 기대감 지속",""
"2008-05-06","","","실적 호조",""
"2008-05-06","","","AI 전국 확산 및 광우병 논란으로 관련주 강세",""
"2008-05-06","","","한미약품으로부터 투자 유치 소식",""
"2008-05-07","","","최대주주 변경 및 CB 발행 결정",""
"2008-05-07","","","최대주주 변경 및 CB 발행 결정",""
"2008-05-07","","","지분경쟁 가능성 부각",""
"2008-05-07","","","태양광 기대감 지속",""
"2008-05-07","","","자회사 수주 증가 소식",""
"2008-05-07","","","넥스트칩과 사업협력 MOU체결소식",""
"2008-05-07","","","LG디스플레이의 유상증자 참여소식",""
"2008-05-07","","","광우병 관련 동물성 사료 대체 제품 생산 소식 부각",""
"2008-05-07","","","대규모 자금조달 및 최대주주 변경 기대감",""
"2008-05-07","","","일부 보험주 강세",""
"2008-05-07","","","M&A 이슈 부각",""
"2008-05-07","","","실적 호조",""
"2008-05-08","","","최대주주 변경 및 CB 발행 결정",""
"2008-05-08","","","지분경쟁 가능성 부각",""
"2008-05-08","","","LG디스플레이의 유상증자 참여소식",""
"2008-05-08","","","광우병관련 사료 대체제품 생산소식",""
"2008-05-08","","","美 바텔연구소와 합작법인 설립 소식",""
"2008-05-08","","","액면분할후 거래재개 첫날 급등",""
"2008-05-08","","","1분기 순익 급증 소식",""
"2008-05-08","","","이라크 유전개발 참여 추진소식",""
"2008-05-08","","","최대주주 변경 소식",""
"2008-05-08","","","태양광발전소 인수소식",""
"2008-05-08","","","자회사 몽골금광 컨소시엄 국고보조 소식",""
"2008-05-08","","","몽골금광사업 국고보조 확정 소식",""
"2008-05-08","","","액면분할후 거래재개 첫날 급등",""
"2008-05-08","","","쎄라젠 美 임상 3상 시작 소식",""
"2008-05-08","","","현대차그룹과 마이크로소프트(MS) 간의 텔레매틱스 제휴에 따른 수혜 기대감",""
"2008-05-09","","","최대주주 변경 및 CB 발행 결정",""
"2008-05-09","","","지분경쟁 가능성 부각",""
"2008-05-09","","","LG디스플레이의 유상증자 참여소식",""
"2008-05-09","","","경영권 매각소식",""
"2008-05-09","","","액면분할과 권리락 착시 효과",""
"2008-05-09","","","쎄라젠 美 임상 3상 시작 소식",""
"2008-05-09","","","액면분할과 권리락 착시 효과",""
"2008-05-09","","","실적개선 소식",""
"2008-05-09","","","액면분할에 따른 거래재개 첫날 급등",""
"2008-05-09","","","경영권 분쟁 가능성 부각",""
"2008-05-09","","","남광토건 주가상승에 따른 지분 가치 부각",""
"2008-05-09","","","권리락 착시 효과",""
"2008-05-09","","","박근혜 한나라당 전 대표가 이명박 대통령과 회동을 갖는다는 소식",""
"2008-05-09","","","최대주주 변경 소식",""
"2008-05-09","","","권리락 착시 효과",""
"2008-05-09","","","모터쇼 효과 및 실적 기대감",""
"2008-05-13","","","최대주주 변경 및 CB 발행 결정",""
"2008-05-13","","","쎄라젠 美 임상 3상 시작 소식",""
"2008-05-13","","","경영권 분쟁 가능성 부각",""
"2008-05-13","","","최대주주 변경 소식",""
"2008-05-13","","","파푸아뉴기니 가스 발견 소식",""
"2008-05-13","","","지이엔에프의 파푸아뉴기니 가스 발견 소식으로 동반 급등",""
"2008-05-13","","","액면분할 후 거래재개 첫날 급등",""
"2008-05-13","","","일부 지상파DM방송사업자 관련주 강세",""
"2008-05-13","","","우즈벡정부와 규소광산 개발 본계약 체결 소식",""
"2008-05-13","","","2분기 긍정적 전망 및 IPTV 수혜 기대감",""
"2008-05-13","","","태양광에너지 관련주 강세",""
"2008-05-13","","","1분기 실적호전, 액면분할 후 거래재개 첫날 급등",""
"2008-05-13","","","일부 지상파DM방송사업자 관련주 강세",""
"2008-05-13","","","1분기 실적호전",""
"2008-05-14","","","최대주주 변경 및 CB 발행 결정",""
"2008-05-14","","","쎄라젠 美 임상 3상 시작 소식",""
"2008-05-14","","","최대주주 변경 소식",""
"2008-05-14","","","파푸아뉴기니 가스 발견 소식",""
"2008-05-14","","","지이엔에프의 파푸아뉴기니 가스 발견 소식으로 동반 급등",""
"2008-05-14","","","저평가 부각",""
"2008-05-14","","","대규모 공급계약 소식",""
"2008-05-14","","","중국지진 수혜 기대 부각, 액면분할 후 거래재개 첫날 급등",""
"2008-05-14","","","외형성장 전망, 외국계 투자자 방문 소식 등",""
"2008-05-14","","","바칠라캐빈(주) 흡수합병 결정 소식",""
"2008-05-14","","","실적 호전",""
"2008-05-14","","","폴리우레탄 패드 관련 특허취득 소식",""
"2008-05-15","","","최대주주 변경 및 CB 발행 결정",""
"2008-05-15","","","쎄라젠 美 임상 3상 시작 소식",""
"2008-05-15","","","파푸아뉴기니 가스 발견 소식",""
"2008-05-15","","","지이엔에프의 파푸아뉴기니 가스 발견 소식으로 동반 급등",""
"2008-05-15","","","최대주주 변경 모멘텀",""
"2008-05-15","","","대규모 공급계약 소식",""
"2008-05-15","","","액면분할 후 거래재개 첫날 급등",""
"2008-05-15","","","실적호전 소식",""
"2008-05-15","","","높은 유증 청약률, 모듈 제조업 사업목적 추가 소식 등",""
"2008-05-15","","","저평가 분석",""
"2008-05-16","","","한강 야외수영장 위탁자로 선정되었다는 소식, 액면분할 후 연일 급등",""
"2008-05-16","","","美 사료시장 진출 소식",""
"2008-05-16","","","액면분할 후 거래재개 첫날 급등",""
"2008-05-16","","","캐나다 몰리브덴 개발광구 효과",""
"2008-05-16","","","기업통신부문 양수 소식",""
"2008-05-19","","","액면분할에 따른 거래재개 이후 연일 급등",""
"2008-05-19","","","액면분할 후 거래재개 첫날 급등",""
"2008-05-19","","","美 사료시장 진출 소식",""
"2008-05-19","","","액면분할 후 거래재개 첫날 급등",""
"2008-05-19","","","운송업, 바이오에너지 제조업 등 사업목적 추가",""
"2008-05-19","","","석영자원개발업체 인수소식",""
"2008-05-19","","","프로게임단 매각을 추진, 티쓰리엔터테인먼트로의 피인수 소식 등",""
"2008-05-19","","","구룡스틸의 동사 지분보유 소식 등",""
"2008-05-19","","","쎄라젠 美 임상 3상 시작 모멘텀 지속",""
"2008-05-19","","","투자사 美증시 상장소식",""
"2008-05-20","","","美 사료시장 진출 소식",""
"2008-05-20","","","구룡스틸의 동사 지분보유, 리더스피제이와의 합병 모멘텀 지속",""
"2008-05-20","","","지분 매각설 부각",""
"2008-05-20","","","액면분할 후 거래재개 첫날 급등",""
"2008-05-20","","","감자후 거래 재개 첫날 급등",""
"2008-05-21","","","최대주주 지분 매각 검토 소식",""
"2008-05-21","","","액면분할에 따른 거래재개 이후 연일 급등",""
"2008-05-21","","","감자에 따른 거래 재개 이후 연일 급등",""
"2008-05-21","","","셀트리온 흡수합병 소식",""
"2008-05-21","","","덴티솔루션과 MOU 체결 소식",""
"2008-05-21","","","덴티솔루션과 MOU 체결 소식",""
"2008-05-21","","","바이오칸의 우회상장 목적 동사 지분 취득 소식",""
"2008-05-21","","","중국 태양광업체와 수출계약 기대감",""
"2008-05-21","","","개인투자자 경영참여 목적 지분 보유 소식",""
"2008-05-21","","","풍력에너지 관련주 강세",""
"2008-05-22","","","중국 태양광업체와 수출계약 기대감",""
"2008-05-22","","","황우석 박사팀 애완견 복제성공 소식",""
"2008-05-22","","","황우석 박사팀 애완견 복제성공 소식에 줄기세포관련주 강세",""
"2008-05-22","","","매드머니의 동사 지분 보유소식",""
"2008-05-22","","","에너지사업 기대감",""
"2008-05-22","","","경기도 안성 공장부지 매입 본계약 체결 소식",""
"2008-05-22","","","황우석 박사팀 애완견 복제성공 소식",""
"2008-05-23","","","중국 태양광업체와 수출계약 기대감",""
"2008-05-23","","","황우석 박사팀 애완견 복제성공 소식",""
"2008-05-23","","","매드머니의 동사 지분 보유소식",""
"2008-05-23","","","액면분할 후 거래재개 첫날 급등",""
"2008-05-23","","","자원개발업체 지분 취득 결정",""
"2008-05-26","","","중국 태양광업체와 수출계약 기대감",""
"2008-05-26","","","액면분할에 따른 거래재개 이후 연일 급등",""
"2008-05-26","","","재무구조개선 추진소식",""
"2008-05-26","","","영화 ""놈놈놈"" 효과",""
"2008-05-26","","","주식분할 결정소식",""
"2008-05-26","","","최대주주가 지분매각을 검토중이라는 소식",""
"2008-05-27","","","M&A 모멘텀 지속",""
"2008-05-27","","","액면분할에 따른 거래재개 이후 연일 급등",""
"2008-05-27","","","재무구조개선 기대감, 최대주주 보유주식 및 경영권 양수도 계약 체결 소식",""
"2008-05-27","","","유상증자 등 자금조달 검토 소식",""
"2008-05-27","","","셀트리온 우회상장소식",""
"2008-05-27","","","태양전지사업 진출 소식",""
"2008-05-27","","","하이브리트카관련주 강세",""
"2008-05-27","","","셀트리온 지분 보유 부각",""
"2008-05-28","","","M&A 모멘텀, 김포고속화도로 건설사업 낙찰 소식",""
"2008-05-28","","","액면분할에 따른 거래재개 이후 연일 급등",""
"2008-05-28","","","유상증자 및 BW발행소식",""
"2008-05-28","","","재무구조개선 기대감, 최대주주 보유주식 및 경영권 양수도 계약 체결 소식",""
"2008-05-28","","","셀트리온 우회상장소식",""
"2008-05-28","","","태양전지사업 진출 소식",""
"2008-05-28","","","에임하이가 미국회사와 가스판매 계약 체결소식으로 동반 급등",""
"2008-05-28","","","뉴파워프라즈마와 스마트 알루미늄 관련 사업제휴 합의서 체결",""
"2008-05-28","","","고유가에 따른 선풍기 수요증가 소식",""
"2008-05-28","","","최대주주인 KT&G의 셀트리온 지분 보유 소식 부각",""
"2008-05-28","","","미국회사와 가스판매 계약 체결소식",""
"2008-05-28","","","피터벡앤파트너의 동사 지분 확대 소식",""
"2008-05-28","","","동아회원권거래소와 주식 교환 소식",""
"2008-05-29","","","액면분할에 따른 거래재개 이후 연일 급등",""
"2008-05-29","","","유상증자 및 BW발행소식",""
"2008-05-29","","","재무구조개선 기대감, 최대주주 보유주식 및 경영권 양수도 계약 체결 소식",""
"2008-05-29","","","셀트리온 우회상장소식",""
"2008-05-29","","","일부 VDSL장비업체 강세",""
"2008-05-29","","","미국회사와 가스판매 계약 체결소식",""
"2008-05-29","","","내비게이션 출시소식",""
"2008-05-29","","","일부 VDSL장비업체 강세",""
"2008-05-29","","","지분경쟁 가능성 부각",""
"2008-05-29","","","삼미식품의 동사 지분 보유 부각",""
"2008-05-29","","","하이브리드카관련주 강세",""
"2008-05-30","","","유상증자 및 BW발행소식",""
"2008-05-30","","","셀트리온 우회상장소식",""
"2008-05-30","","","미국회사와 가스판매 계약 체결소식",""
"2008-05-30","","","내비게이션 출시소식",""
"2008-05-30","","","새만금사업관련주 강세",""
"2008-05-30","","","더에르츠의 동사 지분 보유 부각",""
"2008-05-30","","","그룹차원 지원 기대감",""
"2008-05-30","","","자화사 신장암 치료제 기대감, 중외홀딩스로의 피인수 소식",""
"2008-05-30","","","카자흐 사업 지속 기대감",""
"2008-05-30","","","새만금사업관련주 강세",""
"2008-05-30","","","대규모 공급계약 소식",""
"2008-05-30","","","새만금사업관련주 강세",""
"2008-06-02","","","유상증자 및 BW발행소식",""
"2008-06-02","","","셀트리온 우회상장소식",""
"2008-06-02","","","미국회사와 가스판매 계약 체결소식",""
"2008-06-02","","","내비게이션 출시소식",""
"2008-06-02","","","카자흐 사업 지속 기대감",""
"2008-06-02","","","액티패스로의 피인수소식",""
"2008-06-02","","","더에르츠의 동사 지분 보유 부각",""
"2008-06-02","","","지분경쟁 부각",""
"2008-06-02","","","제품값 인상을 통한 실적 개선 기대감.",""
"2008-06-02","","","에스씨디 인수소식",""
"2008-06-02","","","제품값 인상을 통한 실적 개선 기대감.",""
"2008-06-03","","","유상증자 및 BW발행소식",""
"2008-06-03","","","셀트리온 우회상장소식",""
"2008-06-03","","","최대주주 변경 예정",""
"2008-06-03","","","내비게이션 공급계약 기대감, 내비게이션 출시소식",""
"2008-06-03","","","제품값 인상을 통한 실적 개선 기대감",""
"2008-06-03","","","오일샌드 기대감, 코스피200 지수 편입 소식",""
"2008-06-03","","","中 게미니와 FPCB 생산 기본 계약 소식",""
"2008-06-03","","","3자배정 유상증자 결정",""
"2008-06-03","","","석탄 판매계약 체결 소식",""
"2008-06-03","","","감자후 거래재개 첫날 급등",""
"2008-06-03","","","고유가에 따른 자전거 이용 증가 소식",""
"2008-06-03","","","알콜중독 치료제 기대감",""
"2008-06-04","","","셀트리온 우회상장소식",""
"2008-06-04","","","최대주주 변경 예정",""
"2008-06-04","","","석탄 판매계약, 최대주주 변경 소식",""
"2008-06-04","","","대규모 공급계약 소식",""
"2008-06-04","","","매각 재추진설",""
"2008-06-04","","","하이브리드카관련주 강세",""
"2008-06-04","","","하이브리드카관련주 강세",""
"2008-06-04","","","새만금사업관련주 강세",""
"2008-06-05","","","셀트리온 우회상장소식",""
"2008-06-05","","","최대주주 변경 예정",""
"2008-06-05","","","유증 75% 청약, IPTV사업 협력 MOU 체결 소식",""
"2008-06-05","","","펩소이젠 수출 기대감",""
"2008-06-09","","","셀트리온 우회상장소식",""
"2008-06-09","","","유증 75% 청약, IPTV사업 협력 MOU 체결 소식",""
"2008-06-09","","","일부 자원개발관련주 강세",""
"2008-06-09","","","일부 자원개발관련주 강세",""
"2008-06-09","","","분할 재상장 첫날 급등",""
"2008-06-09","","","하이브리드카관련주 강세",""
"2008-06-09","","","일부 자원개발관련주 강세",""
"2008-06-09","","","하이브리드카관련주 강세",""
"2008-06-09","","","해외가스전 계속 추진 소식",""
"2008-06-09","","","연료전지 막전극접합체 관련 특허취득",""
"2008-06-10","","","美 코노코필립스와 오일 판매계약 체결소식, 자원개발관련중소형주 강세",""
"2008-06-10","","","유증 75% 청약, IPTV사업 협력 MOU 체결 소식",""
"2008-06-10","","","하이브리드카관련주 강세",""
"2008-06-10","","","자원개발관련중소형주 강세",""
"2008-06-10","","","하이브리드카관련주 강세",""
"2008-06-10","","","하이브리드카관련주 강세",""
"2008-06-10","","","하이브리드카관련주 강세",""
"2008-06-10","","","면역세포 배양기술 특허출원 소식",""
"2008-06-10","","","대규모 유상증자 결정",""
"2008-06-10","","","자금조달 검토 소식",""
"2008-06-10","","","예당에너지의 러시아 유전 생산 및 판매허가 취득 소식, 자원개발관련중소형주 강세",""
"2008-06-10","","","예당에너지의 러시아 유전 생산 및 판매허가 취득 소식, 자원개발관련중소형주 강세",""
"2008-06-10","","","태양전지업체 설립 모멘텀",""
"2008-06-10","","","고유가 수혜주로 부각",""
"2008-06-10","","","M&A 이슈 부각",""
"2008-06-10","","","회사분할후 재상장 첫날 급등",""
"2008-06-10","","","자원개발관련중소형주 강세",""
"2008-06-11","","","하이브리드카관련주 강세",""
"2008-06-11","","","하이브리드카관련주 강세",""
"2008-06-11","","","하이브리드카관련주 강세",""
"2008-06-11","","","분할 재상장 이후 연일 급등",""
"2008-06-11","","","하이브리드카관련주 강세",""
"2008-06-11","","","현대제철 설비투자에 따른 기대감, 모회사 효과",""
"2008-06-11","","","M&A 이슈 부각",""
"2008-06-11","","","박근혜 전 한나라당 대표의 총리설",""
"2008-06-11","","","셀트리온 우회상장 모멘텀",""
"2008-06-11","","","청정개발체제(CDM) 사업 기대감",""
"2008-06-12","","","하이브리드카관련주 강세",""
"2008-06-12","","","하이브리드카관련주 강세",""
"2008-06-12","","","하이브리드카관련주 강세",""
"2008-06-12","","","분할 재상장 이후 연일 급등",""
"2008-06-12","","","하이브리드카관련주 강세",""
"2008-06-12","","","전력설비주 강세",""
"2008-06-12","","","전력설비주 강세",""
"2008-06-12","","","천지산의 코스닥 상장 추진 소식",""
"2008-06-12","","","하이브리드카관련주 강세",""
"2008-06-12","","","항암면역세포치료제 임상시험 실시 소식",""
"2008-06-12","","","전력설비주 강세",""
"2008-06-12","","","하이브리드카관련주 강세",""
"2008-06-12","","","하이브리드카관련주 강세",""
"2008-06-12","","","하이브리드카관련주 강세",""
"2008-06-12","","","감자후 거래재개 첫날 급등",""
"2008-06-12","","","태양광사업 기대감",""
"2008-06-12","","","천지산의 코스닥 상장 추진 소식",""
"2008-06-12","","","대규모 공급계약 체결",""
"2008-06-12","","","IPTV사업 협력 MOU 체결 소식 등",""
"2008-06-12","","","전력설비주 강세",""
"2008-06-12","","","하이브리드카관련주 강세",""
"2008-06-12","","","최대주주 변경 예정",""
"2008-06-13","","","분할 재상장 이후 연일 급등",""
"2008-06-13","","","지분경쟁 부각",""
"2008-06-13","","","천지산의 코스닥 상장 추진 소식",""
"2008-06-13","","","태양광사업 기대감",""
"2008-06-13","","","천지산의 코스닥 상장 추진 소식",""
"2008-06-13","","","대규모 공급계약 체결",""
"2008-06-13","","","주가 바닥론 부각",""
"2008-06-13","","","육계업체 강세",""
"2008-06-16","","","분할 재상장 이후 연일 급등",""
"2008-06-16","","","태양광 자회사 설립 부각",""
"2008-06-16","","","지분경쟁 부각",""
"2008-06-16","","","농업관련주 강세",""
"2008-06-16","","","CB 발행 결정",""
"2008-06-16","","","투자등급 상향 소식",""
"2008-06-16","","","티타늄 제조업 진출 소식",""
"2008-06-16","","","카자흐스탄 생산유전 지분인수에 대한 본계약 체결 기대감",""
"2008-06-16","","","합작사의 고도기술수반사업 인정 소식",""
"2008-06-16","","","동부메탈 지분 매각설, 농업관련주 강세",""
"2008-06-17","","","CB 발행 결정",""
"2008-06-17","","","티타늄 제조업 진출 소식",""
"2008-06-17","","","합작사의 고도기술수반사업 인정 소식",""
"2008-06-17","","","3자 배정 유상증자 결정",""
"2008-06-17","","","현대모비스가 지분을 취득했다는 소식",""
"2008-06-17","","","일부 하이브리드카관련주 강세",""
"2008-06-17","","","외국계펀드가 이니시스 경영권을 인수한다는 소식으로 동반 강세",""
"2008-06-17","","","대규모 공급계약 체결 소식",""
"2008-06-17","","","진양그룹주 강세",""
"2008-06-17","","","몽골 사금광산 개발 참여 소식",""
"2008-06-17","","","진양그룹주 강세",""
"2008-06-17","","","독자적 경영권 확립 소식",""
"2008-06-17","","","오일샌드 플랜트 설비 수송 완료 소식",""
"2008-06-17","","","진양그룹주 강세",""
"2008-06-17","","","일부 하이브리드카관련주 강세",""
"2008-06-17","","","큐리어스로의 피인수소식",""
"2008-06-17","","","외국계펀드의 동사 경영권 인수소식",""
"2008-06-18","","","3자 배정 유상증자 결정",""
"2008-06-18","","","하이닉스로의 피인수 소식",""
"2008-06-18","","","하이브리드카 콘덴서사업 진출 소식",""
"2008-06-18","","","美 천연가스 개발사업 승인소식",""
"2008-06-18","","","독자적 경영권 확립 소식",""
"2008-06-18","","","최대주주 보유주식 양도 계약 체결",""
"2008-06-18","","","정부의 LPG화물차 보급 적극 추진 소식에 수혜주로 부각",""
"2008-06-18","","","감자 후 재상장 첫날 급등",""
"2008-06-18","","","하이브리드카 콘덴서사업 진출 소식",""
"2008-06-18","","","터치스크린 시장 진출소식",""
"2008-06-18","","","최대주주 보유주식 양도 계약 체결",""
"2008-06-18","","","자회사의 질병치료제 개발 소식 부각",""
"2008-06-19","","","하이닉스로의 피인수 소식",""
"2008-06-19","","","최대주주 보유주식 양도 계약 체결",""
"2008-06-19","","","감자에 따른 재상장 이후 연일 급등",""
"2008-06-19","","","하이브리드카 콘덴서사업 진출 소식, 일부 하이브리드카관련주 강세",""
"2008-06-19","","","세종IB기술투자가 경영권을 인수한다는 소식",""
"2008-06-19","","","신규상장 첫날 급등",""
"2008-06-19","","","일부 하이브리드카관련주 강세",""
"2008-06-19","","","DY엔터의 워크원더스를 통한 우회상장 기대감",""
"2008-06-19","","","아르헨티나 금광 매입 본계약 체결 기대감 부각",""
"2008-06-19","","","일부 하이브리드카관련주 강세",""
"2008-06-19","","","DY엔터의 워크원더스를 통한 우회상장 기대감",""
"2008-06-19","","","DY엔터 우회상장 기대감",""
"2008-06-19","","","LED 형광등 개발 완료소식",""
"2008-06-19","","","계열사 상장 기대감",""
"2008-06-19","","","염료감응형 태양전지 사업 진출 소식 부각",""
"2008-06-20","","","감자에 따른 재상장 이후 연일 급등",""
"2008-06-20","","","DY엔터 우회상장 기대감",""
"2008-06-20","","","LED 형광등 개발 완료소식",""
"2008-06-20","","","美에 간판 설치 기대감, 3D LCD TV 상용화 성공 소식",""
"2008-06-20","","","새만금사업관련주 강세",""
"2008-06-20","","","자원개발사업 기대감",""
"2008-06-20","","","새만금사업관련주 강세",""
"2008-06-20","","","새만금사업관련주 강세",""
"2008-06-20","","","새만금사업관련주 강세",""
"2008-06-20","","","새만금사업관련주 강세",""
"2008-06-23","","","일부 새만금사업관련주 강세",""
"2008-06-23","","","일부 새만금사업관련주 강세",""
"2008-06-23","","","자회사 한국실리콘의 대규모 폴리실리콘 장기계약 체결 소식",""
"2008-06-23","","","하이브리드카관련주 강세",""
"2008-06-23","","","전력설비주 강세",""
"2008-06-23","","","전력설비주 강세",""
"2008-06-23","","","하이브리드카관련주 강세",""
"2008-06-23","","","하이브리드카관련주 강세",""
"2008-06-23","","","하이브리드카관련주 강세",""
"2008-06-23","","","전력설비주 강세",""
"2008-06-23","","","전력설비주 강세",""
"2008-06-23","","","전력설비주 강세",""
"2008-06-23","","","전력설비주 강세",""
"2008-06-23","","","하이브리드카관련주 강세",""
"2008-06-24","","","고속칩마운터 개발소식",""
"2008-06-24","","","미국 회사와 암치료용 물질이전계약 체결소식",""
"2008-06-24","","","실적턴어라운드 및 성장기대감",""
"2008-06-25","","","파이프관련주 강세",""
"2008-06-25","","","파이프관련주 강세",""
"2008-06-25","","","전력설비주 강세",""
"2008-06-25","","","전력설비주 강세",""
"2008-06-25","","","3자배정 유상증자 결정",""
"2008-06-25","","","美 히긴스광구 원유, 천연가스 생산 개시 소식",""
"2008-06-25","","","새만금사업관련주 강세",""
"2008-06-25","","","위즈솔루션 우회상장 소식",""
"2008-06-25","","","에임하이의 美 히긴스광구 원유, 천연가스 생산 개시 소식으로 동반급등",""
"2008-06-25","","","새만금사업관련주 강세",""
"2008-06-25","","","태양광사업 기대감",""
"2008-06-26","","","美 히긴스광구 원유, 천연가스 생산 개시 소식",""
"2008-06-26","","","에임하이의 美 히긴스광구 원유, 천연가스 생산 개시 소식으로 동반급등",""
"2008-06-26","","","태양광사업 기대감",""
"2008-06-26","","","대운하관련주 강세",""
"2008-06-26","","","대운하관련주 강세",""
"2008-06-26","","","대운하관련주 강세",""
"2008-06-26","","","우크라이나 수출입협회와 업무협력 양해각서 체결 소식",""
"2008-06-26","","","제일화재 인수 기대감",""
"2008-06-26","","","대운하관련주 강세",""
"2008-06-26","","","대운하관련주 강세",""
"2008-06-26","","","대운하관련주 강세",""
"2008-06-26","","","최대주주 경영권 양도소식",""
"2008-06-26","","","대운하관련주 강세",""
"2008-06-26","","","대운하관련주 강세",""
