"날짜","종목코드","종목명","급등 사유","등락"
"2020-01-09",36180,"에이프런티어","당뇨진단 등 치료 가능한 스마트 콘택트렌즈 개발 소식에 관련주로 부각되며 급등",19.08
"2020-01-09",7110,"일신석재","DMZ 인근 군사보호구역 추가 해제 및 남북 철도 연결 정밀조사 준비 소식 등에 대북 관련주 상승 속 급등",17.67
"2020-01-09",214310,"세미콘라이트","中 합작회사 세미콘라이트차이나, 마이크로 LED 실적 성장 기대감에 급등",16.81
"2020-01-09",101490,"에스앤에스텍","반도체 업황 회복 기대감 지속에 반도체 관련주 상승 속 급등",16.43
"2020-01-09",46940,"우원개발","DMZ 인근 군사보호구역 추가 해제 및 남북 철도 연결 정밀조사 준비 소식 등에 대북 관련주 상승 속 급등",15.86
"2020-01-09",54930,"유신","DMZ 인근 군사보호구역 추가 해제 및 남북 철도 연결 정밀조사 준비 소식 등에 대북 관련주 상승 속 급등",14.77
"2020-01-09",36810,"에프에스티","반도체 업황 회복 기대감 지속에 반도체 관련주 상승 속 급등",14.3
"2020-01-09",25770,"한국정보통신","자사주 취득 및 주식소각 결정 모멘텀 지속에 급등",13.59
"2020-01-09",300120,"라온피플","인공지능(AI) 기반 비전검사 솔루션 사업 본격화 기대감에 급등",13.49
"2020-01-09",1840,"이화공영","DMZ 인근 군사보호구역 추가 해제 및 남북 철도 연결 정밀조사 준비 소식 등에 대북 관련주 상승 속 급등",13.43
"2020-01-09",1820,"삼화콘덴서","테슬라 사상 최고치 행진 등에 전기차 관련주 상승 속 급등",12.69
"2020-01-09",112040,"위메이드","신작 출시 기대감 등에 급등",12.59
"2020-01-09",33250,"체시스","국내 첫 중국 원인불명 폐렴 의심환자 발생 소식에 백신/진단시약/방역(신종플루, AI 등) 관련주 상승 속 급등",12.41
"2020-01-09",322000,"현대에너지솔루션","지난해 호실적 및 올해 실적 성장 기대감 지속에 급등",12.17
"2020-01-09",95340,"ISC","반도체 업황 회복 기대감 지속에 반도체 관련주 상승 속 급등",12.03
"2020-01-09",30190,"NICE평가정보","데이터 3법 법사위 의결 소식에 급등",12.01
"2020-01-09",143540,"영우디에스피","OLED 검사 알고리즘 경쟁력 부각 및 올해 실적 개선 기대감에 급등",11.91
"2020-01-09",5110,"한창","DMZ 인근 군사보호구역 추가 해제 및 남북 철도 연결 정밀조사 준비 소식 등에 대북 관련주 상승 속 급등",11.81
"2020-01-09",219550,"MP한강","한한령 해제 기대감 지속에 화장품 관련주 상승 속 급등",11.27
"2020-01-09",247540,"에코프로비엠","테슬라 사상 최고치 행진 등에 2차전지 관련주 상승 속 급등",11.0
"2020-01-09",89030,"테크윙","반도체 업황 회복 기대감 지속에 반도체 관련주 상승 속 급등",10.99
"2020-01-09",83500,"에프엔에스테크","반도체 업황 회복 기대감 지속에 반도체 관련주 상승 속 급등",10.94
"2020-01-09",2410,"범양건영","DMZ 인근 군사보호구역 추가 해제 및 남북 철도 연결 정밀조사 준비 소식 등에 대북 관련주 상승 속 급등",10.74
"2020-01-09",123040,"엠에스오토텍","테슬라 사상 최고치 행진 등에 전기차 관련주 상승 속 급등",10.71
"2020-01-09",123690,"한국화장품","한한령 해제 기대감 지속에 화장품 관련주 상승 속 급등",10.68
"2020-01-09",14990,"인디에프","DMZ 인근 군사보호구역 추가 해제 및 남북 철도 연결 정밀조사 준비 소식 등에 대북 관련주 상승 속 급등",10.63
"2020-01-09",200470,"하이셈","반도체 업황 회복 기대감 지속에 반도체 관련주 상승 속 급등",10.61
"2020-01-09",160980,"싸이맥스","반도체 업황 회복 기대감 지속에 반도체 관련주 상승 속 급등",10.23
"2020-01-09",64510,"에코마이스터","DMZ 인근 군사보호구역 추가 해제 및 남북 철도 연결 정밀조사 준비 소식 등에 대북 관련주 상승 속 급등",10.23
"2020-01-09",5070,"코스모신소재","테슬라 사상 최고치 행진 등에 2차전지/전기차 관련주 상승 속 급등",10.13
"2020-01-09",26150,"특수건설","DMZ 인근 군사보호구역 추가 해제 및 남북 철도 연결 정밀조사 준비 소식 등에 대북 관련주 상승 속 급등",10.03
"2020-01-10",53660,"현진소재","37.99억원 규모 3자배정 유상증자 결정에 상한가",29.65
"2020-01-10",131220,"대한과학","이광재 전 강원도지사 총선 출마설에 관련주로 부각되며 급등",16.13
"2020-01-10",9320,"대우부품","정부, 전기/수소차 보급 확대 계획 및 세계 최초 수소법 제정 등에 수소차 관련주 상승 속 급등",15.31
"2020-01-10",5420,"코스모화학","정부, 전기/수소차 보급 확대 계획 및 테슬라 효과 지속 등에 2차전지 관련주 상승 속 급등",14.13
"2020-01-10",18290,"브이티지엠피","한한령 해제 기대감 지속 등에 급등",13.84
"2020-01-10",112040,"위메이드","신작 출시 기대감 지속 등에 급등",13.42
"2020-01-10",11320,"유니크","정부, 전기/수소차 보급 확대 계획 및 세계 최초 수소법 제정 등에 수소차 관련주 상승 속 급등",12.12
"2020-01-10",66910,"손오공","마텔완구 국내독점 유통계약 연장 소식 등에 급등",11.67
"2020-01-10",215360,"우리산업","정부, 전기/수소차 보급 확대 계획 및 세계 최초 수소법 제정, 테슬라 효과 지속 등에 수소차/전기차 관련주 상승 속 급등",11.58
"2020-01-10",257370,"명성티엔에스","정부, 전기/수소차 보급 확대 계획 및 테슬라 효과 지속 등에 2차전지 관련주 상승 속 급등",11.31
"2020-01-10",15540,"쎌마테라퓨틱스","주식분할 결정에 급등",9.9
"2020-01-10",144620,"코오롱머티리얼","정부, 전기/수소차 보급 확대 계획 및 세계 최초 수소법 제정 등에 수소차 관련주 상승 속 급등",9.83
"2020-01-13",21050,"서원","이낙연 총리 종로 출마 가능성 부각 등에 일부 정치/인맥(이낙연) 관련주 상승 속 상한가",29.93
"2020-01-13",123690,"한국화장품","한한령 해제 기대감 지속 등에 화장품 관련주 상승 속 급등",23.48
"2020-01-13",69410,"엔텔스","최대주주 변경 수반 주식양수도 계약 체결에 급등",17.99
"2020-01-13",27050,"코리아나","한한령 해제 기대감 지속 등에 화장품 관련주 상승 속 급등",15.94
"2020-01-13",214420,"토니모리","한한령 해제 기대감 지속 등에 화장품/면세점 관련주 상승 속 급등",13.84
"2020-01-13",252500,"세화피앤씨","한한령 해제 기대감 지속 등에 화장품 관련주 상승 속 급등",13.76
"2020-01-13",238200,"비피도","류마티스관절염 치료용 조성물 등에 관한 美 특허 취득에 급등",13.22
"2020-01-13",35620,"바른손이앤에이","영화 '기생충' 美 HBO 드라마 제작 모멘텀 지속에 급등",12.77
"2020-01-13",159580,"제로투세븐","한한령 해제 기대감 지속 등에 화장품 관련주 상승 속 급등",12.27
"2020-01-13",91590,"남화토건","이낙연 총리 종로 출마 가능성 부각 등에 일부 정치/인맥(이낙연) 관련주 상승 속 급등",12.27
"2020-01-13",14470,"부방","최대주주 변경 모멘텀 지속 속 급등",11.05
"2020-01-13",230360,"에코마케팅","4분기 실적 컨센서스 부합 전망 등에 급등",10.88
"2020-01-13",35900,"JYP Ent.","한한령 해제 기대감 지속 등에 엔터테인먼트 관련주 상승 속 급등",10.85
"2020-01-13",257370,"명성티엔에스","유럽 전기차 시장 성장 수혜 기대감에 2차전지 관련주 상승 속 급등",10.7
"2020-01-13",64350,"현대로템","美, 북한에 협상재개 의사 전달 소식 등에 대북관련주 상승 속 급등",10.58
"2020-01-13",24940,"PN풍년","한한령 해제 기대감 지속 등에 밥솥 관련주 상승 속 급등",10.56
"2020-01-13",54780,"키이스트","한한령 해제 기대감 지속 등에 엔터테인먼트 관련주 상승 속 급등",10.25
"2020-01-13",53950,"경남제약","한한령 해제 기대감 및 '레모나 BTS 패키지' 흥행 소식에 급등",10.15
"2020-01-13",3350,"한국화장품제조","한한령 해제 기대감 지속 등에 화장품 관련주 상승 속 급등",9.96
"2020-01-13",33250,"체시스","中 우한 폐렴 첫 사망자 발생 등에 백신/진단시약/방역(신종플루, AI 등) 관련주 상승 속 급등",9.31
"2020-01-13",122870,"와이지엔터테인먼트","한한령 해제 기대감 지속 등에 엔터테인먼트 관련주 상승 속 급등",9.29
"2020-01-13",6390,"한일현대시멘트","美, 북한에 협상재개 의사 전달 소식 등에 대북관련주 상승 속 급등",9.25
"2020-01-13",196300,"애니젠","한한령 해제 기대감 지속 등에 화장품 관련주 상승 속 급등",9.11
"2020-01-14",9620,"삼보산업","검경 수사권 조정법안 통과에 정치/인맥(조국) 관련주 상승 속 상한가",29.97
"2020-01-14",90410,"덕신하우징","이낙연 전 총리 총선 출마 전망에 시장에서 이낙연 관련주로 부각되며 상한가",29.9
"2020-01-14",10660,"화천기계","검경 수사권 조정법안 통과에 정치/인맥(조국) 관련주 상승 속 급등",26.28
"2020-01-14",82660,"코스나인","게리쏭마유크림 50만개 독점 공급계약 체결 소식 속 급등",14.75
"2020-01-14",101000,"상상인인더스트리","증권범죄합동수사단 폐지 속 검찰조사 리스크 해소 기대감 등에 급등",14.67
"2020-01-14",200710,"에이디테크놀로지","반도체 관련주 상승 속 벨류에이션 가치 증폭 기대감에 급등",14.09
"2020-01-14",232140,"와이아이케이","반도체 가격 반등 기대감 등에 반도체 관련주 상승 속 급등",13.37
"2020-01-14",49080,"기가레인","반도체 가격 반등 기대감 등에 반도체 관련주 상승 속 급등",10.19
"2020-01-14",1290,"상상인증권","증권범죄합동수사단 폐지 속 검찰조사 리스크 해소 기대감 등에 급등",9.02
"2020-01-15",31310,"아이즈비전","무료 공공 와이파이 전국 확대 공약에 머큐리 급등 속 최대주주인 점 부각되며 상한가",29.92
"2020-01-15",100590,"머큐리","민주당, 무료 공공 와이파이 전국 확대 공약 속 와이파이 기술 기반의 AP 높은 점유율을 보유한 점이 부각되며 급등",22.84
"2020-01-15",5110,"한창","정부, 대북 개별관광 적극 검토 소식 등에 대북관련주 상승 속 급등",22.59
"2020-01-15",8350,"남선알미늄","이낙연 前 국무총리 당 복귀 속 총선 출마 기대감에 일부 정치/인맥(이낙연) 관련주 상승 속 급등",21.28
"2020-01-15",37030,"파워넷","아이즈비전 상한가 속 실적 개선 기대감 등에 급등",13.71
"2020-01-15",69460,"대호에이엘","대북관련주 상승 속 50억원 규모 CB 발행 결정 등에 급등",12.52
"2020-01-15",290650,"엘앤씨바이오","실적 고성장 기대감에 지속에 급등",10.17
"2020-01-15",54300,"팬스타엔터프라이즈","정부, 대북 개별관광 적극 검토 소식 등에 대북관련주 상승 속 급등",9.71
"2020-01-15",6390,"한일현대시멘트","정부, 대북 개별관광 적극 검토 소식 등에 대북관련주 상승 속 급등",9.18
"2020-01-16",30790,"동양네트웍스","119.99억원 규모 제3자배정 유상증자 결정에 상한가",29.75
"2020-01-16",118000,"우리들휴브레인","이낙연 前 국무총리 총선 출마 기대감 지속에 시장에서 이낙연 관련주로 부각되며 급등",21.73
"2020-01-16",33250,"체시스","일본에서 中 '우한 폐렴' 신종 코로나바이러스 감염자 발생 소식에 백신/진단시약/방역(신종플루, AI 등) 관련주 상승 속 급등",19.58
"2020-01-16",68760,"셀트리온제약","서정진 회장의 셀트리온그룹주 3사 합병 가능성 시사 발언 등에 셀트리온그룹주 강세 속 급등",19.32
"2020-01-16",13700,"까뮤이앤씨","안철수 관련주로 부각 및 550.13억원 규모 양평 창대리 테라스하우스 신축공사 수주 등에 급등",19.14
"2020-01-16",170030,"현대공업","현대차 제네시스 GV80 흥행 기대감 속 GV80 부품 공급 모멘텀 지속에 급등",16.92
"2020-01-16",95340,"ISC","삼성전자 반도체 설비투자 수혜 기대감에 반도체 관련주 상승 속 급등",14.09
"2020-01-16",89790,"제이티","삼성전자 반도체 설비투자 수혜 기대감에 반도체 관련주 상승 속 급등",13.33
"2020-01-16",236200,"슈프리마","지문 인증 방법 및 장치 관련 美 특허 취득 모멘텀 지속 속 급등",13.08
"2020-01-16",227950,"마이크로텍","삼성전자 반도체 설비투자 수혜 기대감에 반도체 관련주 상승 속 급등",12.16
"2020-01-16",133750,"메가엠디","더불어민주당, 일자리 총선 공약 발표 기대감에 일자리(취업) 관련주 상승 속 급등",11.35
"2020-01-16",319660,"피에스케이","삼성전자 반도체 설비투자 수혜 기대감에 반도체 관련주 상승 속 급등",10.95
"2020-01-16",119830,"아이텍","삼성전자 반도체 설비투자 수혜 기대감에 반도체 관련주 상승 속 급등",9.79
"2020-01-16",83450,"GST","삼성전자 반도체 설비투자 수혜 기대감에 반도체 관련주 상승 속 급등",9.57
"2020-01-16",2320,"한진","한진그룹 경영권 분쟁 우려 속 지난해 4분기 실적 호조 모멘텀 지속에 급등",9.55
"2020-01-16",36200,"유니셈","삼성전자 반도체 설비투자 수혜 기대감에 반도체 관련주 상승 속 급등",9.48
"2020-01-16",43200,"파루","일본에서 中 '우한 폐렴' 신종 코로나바이러스 감염자 발생 소식에 백신/진단시약/방역(신종플루, AI 등) 관련주 상승 속 급등",9.44
"2020-01-17",12600,"청호컴넷","이낙연 前 국무총리 총선 출마 기대감 지속 및 차기 지도자 선호도 1위 소식 속 이낙연 관련주로 부각되며 상한가",29.98
"2020-01-17",268600,"셀리버리","JP모건 헬스케어 콘퍼런스서 글로벌 제약사들과 계약 조율 소식에 급등",27.6
"2020-01-17",52670,"제일바이오","中 우한 폐렴 확산 우려 속 펜벤다졸 복용 김철민씨 CT 영상 공개 관련 방송을 앞두고 관련주로 부각되며 급등",21.88
"2020-01-17",86060,"진바이오텍","中 우한 폐렴 확산 우려 속 펜벤다졸 복용 김철민씨 CT 영상 공개 관련 방송을 앞두고 관련주로 부각되며 급등",16.13
"2020-01-17",33050,"제이엠아이","이낙연 前 국무총리 총선 출마 기대감 지속 및 차기 지도자 선호도 1위 소식 속 이낙연 관련주로 부각되며 급등",12.55
"2020-01-17",119830,"아이텍","TSMC, 4분기 실적 호조 속 반도체 업황 개선 기대감 지속 등에 반도체 관련주 상승 속 급등",11.22
"2020-01-17",98120,"마이크로컨텍솔","TSMC, 4분기 실적 호조 속 반도체 업황 개선 기대감 지속 등에 반도체 관련주 상승 속 급등",10.07
"2020-01-17",131290,"티에스이","TSMC, 4분기 실적 호조 속 반도체 업황 개선 기대감 지속 등에 반도체 관련주 상승 속 급등",9.86
"2020-01-17",10580,"지코","삼보홀딩스와 전환사채 규모 증액하는 MOU 체결 속 급등",9.65
"2020-01-17",166090,"하나머티리얼즈","TSMC, 4분기 실적 호조 속 반도체 업황 개선 기대감 지속 등에 반도체 관련주 상승 속 급등",9.19
"2020-01-17",57500,"SKC 솔믹스","TSMC, 4분기 실적 호조 속 반도체 업황 개선 기대감 지속 등에 반도체 관련주 상승 속 급등",8.21
"2020-01-20",1340,"백광산업","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 메르스 코로나 바이러스 관련주 상승 속 상한가",29.96
"2020-01-20",109820,"진매트릭스","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 메르스 코로나 바이러스/백신/진단시약/방역 관련주 상승 속 상한가",29.94
"2020-01-20",45060,"오공","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 메르스 코로나 바이러스/마스크 관련주 상승 속 상한가",29.93
"2020-01-20",11000,"진원생명과학","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 메르스 코로나 바이러스/백신/진단시약/방역 관련주 상승 속 상한가",29.84
"2020-01-20",14570,"고려제약","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 메르스 코로나 바이러스/백신/진단시약/방역 관련주 상승 속 상한가",29.75
"2020-01-20",65950,"웰크론","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 메르스 코로나 바이러스/마스크 관련주 상승 속 급등",23.22
"2020-01-20",43200,"파루","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 메르스 코로나 바이러스/백신/진단시약/방역 관련주 상승 속 급등",21.26
"2020-01-20",7370,"진양제약","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 메르스 코로나 바이러스 관련주 상승 속 급등",20.0
"2020-01-20",106190,"하이텍팜","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 메르스 코로나 바이러스 관련주 상승 속 급등",18.14
"2020-01-20",12790,"신일제약","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 관련주로 부각되며 급등",17.49
"2020-01-20",53660,"현진소재","최대주주 변경 속 급등",15.38
"2020-01-20",36540,"SFA반도체","정부, 차세대 지능형 반도체 투자 소식에 반도체 관련주 상승 속 급등",15.05
"2020-01-20",215380,"우정바이오","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 메르스 코로나 바이러스 관련주 상승 속 급등",13.93
"2020-01-20",32860,"글로스퍼랩스","차세대 데이터 보안 원천 기술 획득 소식에 급등",13.82
"2020-01-20",52670,"제일바이오","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 메르스 코로나 바이러스/백신/진단시약/방역 관련주 상승 속 급등",12.99
"2020-01-20",83450,"GST","정부, 차세대 지능형 반도체 투자 소식에 반도체 관련주 상승 속 급등",12.39
"2020-01-20",178920,"SKC코오롱PI","폴더블 및 5G향 매출 기대감 등에 급등",11.77
"2020-01-20",302550,"리메드","올해 실적 개선 전망 등에 급등",11.43
"2020-01-20",12690,"모나리자","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 마스크 관련주 상승 속 급등",11.31
"2020-01-20",83550,"케이엠","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 메르스 코로나 바이러스/마스크 관련주 상승 속 급등",11.22
"2020-01-20",2720,"국제약품","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 마스크 관련주 상승 속 급등",11.02
"2020-01-20",18620,"우진비앤지","中 우한 폐렴 확진 환자수 급증 및 국내 우한 폐렴 확진 소식에 메르스 코로나 바이러스/백신/진단시약/방역 관련주 상승 속 급등",10.23
