"날짜","종목코드","종목명","급등 사유","등락"
"2009-01-06","","","NI스틸이 4대강 수혜주로 부각되면서 동반 급등",""
"2009-01-06","","","JYP엔터와 합작사 설립 소식",""
"2009-01-06","","","키이스트가 JYP엔터와 합작사를 설립한다는 소식으로 동반 급등",""
"2009-01-06","","","경영정상화 기대감",""
"2009-01-06","","","태양광에너지관련주 강세",""
"2009-01-06","","","자전거관련주 강세",""
"2009-01-06","","","신성홀딩스 그룹주 강세",""
"2009-01-06","","","신성홀딩스 그룹주 강세",""
"2009-01-06","","","일부 한일해저터널관련주 강세",""
"2009-01-06","","","자원개발 등 사업목적 추가 소식",""
"2009-01-06","","","일부 한일해저터널관련주 강세",""
"2009-01-06","","","자사주 취득 결정",""
"2009-01-06","","","신성홀딩스 그룹주 강세",""
"2009-01-06","","","풍력에너지관련주 강세",""
"2009-01-06","","","일부 한일해저터널관련주 강세",""
"2009-01-06","","","자전거관련주 강세",""
"2009-01-07","","","4대강 수혜주로 부각",""
"2009-01-07","","","NI스틸이 4대강 수혜주로 부각되면서 동반 급등",""
"2009-01-07","","","대운하관련주 강세",""
"2009-01-07","","","JYP엔터와 합작사 설립 소식",""
"2009-01-07","","","키이스트가 JYP엔터와 합작사를 설립한다는 소식으로 동반 급등",""
"2009-01-07","","","자전거관련주 강세",""
"2009-01-07","","","테마파크관련주 강세",""
"2009-01-07","","","자전거관련주 강세",""
"2009-01-07","","","녹색SOC 정책 기대감 및 강한 실적 모멘텀 부각",""
"2009-01-07","","","조선기자재 생산업체 강세",""
"2009-01-07","","","조선기자재 생산업체 강세",""
"2009-01-07","","","열교환기 공급계약 체결 소식",""
"2009-01-07","","","대운하관련주 강세",""
"2009-01-07","","","테마파크관련주 강세",""
"2009-01-07","","","자원재활용 확대 수혜주로 부각",""
"2009-01-07","","","3자배정 유상증자 결정",""
"2009-01-07","","","건설대표주 강세",""
"2009-01-07","","","대운하관련주 강세",""
"2009-01-07","","","대운하관련주 강세",""
"2009-01-07","","","테마파크관련주 강세",""
"2009-01-07","","","대사성 골 질환의 예방 및 치료제 특허 취득 소식",""
"2009-01-07","","","건설대표주 강세",""
"2009-01-07","","","새만금사업관련주 강세",""
"2009-01-07","","","은행주 강세",""
"2009-01-07","","","일부 백신/진단시약/방역 관련주 강세",""
"2009-01-07","","","새만금사업관련주 강세, 4대강사업 실질적 수혜주로 부각",""
"2009-01-07","","","대운하관련주 강세",""
"2009-01-07","","","일부 백신/진단시약/방역 관련주 강세",""
"2009-01-07","","","LED관련주 강세",""
"2009-01-08","","","NI스틸이 4대강 수혜주로 부각되면서 동반 급등",""
"2009-01-08","","","JYP엔터와 합작사 설립 소식",""
"2009-01-08","","","자전거관련주 강세",""
"2009-01-08","","","일본 업체로부터 투자유치 소식",""
"2009-01-08","","","3자배정 유상증자 결정",""
"2009-01-08","","","대사성 골 질환의 예방 및 치료제 특허 취득 소식",""
"2009-01-08","","","제2롯데월드 관련주 강세",""
"2009-01-08","","","제2롯데월드 관련주 강세",""
"2009-01-08","","","4대강사업 실질적 수혜주로 부각",""
"2009-01-08","","","英 헤프너와 투자유치 본계약 체결 소식",""
"2009-01-08","","","제2롯데월드 관련주 강세",""
"2009-01-08","","","일부 건설주 강세",""
"2009-01-08","","","작년 사상최대 매출 및 수주 소식",""
"2009-01-08","","","일부 건설주 강세",""
"2009-01-08","","","美 FDA에 에이즈신약 임상실험 신청 소식",""
"2009-01-08","","","감자후 거래재개 첫날 상한가, 투명판 납품계약 소식",""
"2009-01-08","","","일부 우주항공산업테마주 강세",""
"2009-01-08","","","원격진료 유헬스케어사업 추진 소식",""
"2009-01-08","","","일부 우주항공산업테마주 강세",""
"2009-01-09","","","일본업체로부터 투자유치 등과 관련 MOU 체결 소식",""
"2009-01-09","","","4대강사업 실질적 수혜주로 부각",""
"2009-01-09","","","제2롯데월드 관련주 강세",""
"2009-01-09","","","윈도OS 출시 관련주 강세",""
"2009-01-09","","","제2롯데월드 관련주 강세",""
"2009-01-09","","","감자에 따른 거래재개 이후 연일 급등, 투명판 납품계약 소식",""
"2009-01-09","","","원격진료 유헬스케어사업 추진 소식",""
"2009-01-09","","","엔고에 따른 가격 경쟁력 부각",""
"2009-01-09","","","박지성 경기 포함 영국 프리미어리그(EPL) 전경기 생중계 계약 체결 및 사상 첫 흑자 전망 부각",""
"2009-01-09","","","윈도OS 출시 관련주 강세",""
"2009-01-09","","","윈도OS 출시 관련주 강세",""
"2009-01-09","","","윈도OS 출시 관련주 강세",""
"2009-01-09","","","남광토건 지분매각소식",""
"2009-01-09","","","윈도OS 출시 관련주 강세",""
"2009-01-12","","","4대강사업 실질적 수혜주로 부각",""
"2009-01-12","","","원격진료 유헬스케어사업 추진 소식",""
"2009-01-12","","","윈도OS 출시 관련주 강세",""
"2009-01-12","","","신규게임 기대감",""
"2009-01-12","","","예당온라인의 M&A 가시화 전망으로 동반 급등",""
"2009-01-12","","","윈도OS 출시 관련주 강세",""
"2009-01-12","","","윈도OS 출시 관련주 강세",""
"2009-01-12","","","윈도OS 출시 관련주 강세",""
"2009-01-12","","","M&A 가시화 전망",""
"2009-01-12","","","신제품 판매 호조 소식",""
"2009-01-12","","","ATC신규과제 협약체결 소식",""
"2009-01-12","","","예당온라인의 M&A 가시화 전망으로 동반 급등",""
"2009-01-12","","","신제품 호평 소식",""
"2009-01-12","","","실적 호전소식",""
"2009-01-13","","","일부 윈도OS 출시 관련주 강세",""
"2009-01-13","","","신제품 판매 호조 소식",""
"2009-01-13","","","일부 바이오에탄올관련주 강세",""
"2009-01-13","","","삼성전자와 DVR OEM 계약 소식",""
"2009-01-13","","","자전거관련주 강세",""
"2009-01-13","","","하이브리드카 인버터용 커패시터 개발 소식",""
"2009-01-13","","","자전거관련주 강세",""
"2009-01-13","","","U-헬스케어관련주 강세",""
"2009-01-13","","","U-헬스케어관련주 강세",""
"2009-01-13","","","U-헬스케어관련주 강세",""
"2009-01-13","","","태양광 등 사업목적 추가 소식",""
"2009-01-14","","","신제품 판매 호조 소식",""
"2009-01-14","","","풍력에너지 관련주 강세",""
"2009-01-14","","","U-헬스케어관련주 강세",""
"2009-01-14","","","U-헬스케어관련주 강세",""
"2009-01-14","","","U-헬스케어관련주 강세",""
"2009-01-14","","","U-헬스케어관련주 강세",""
"2009-01-14","","","대표이사 횡령 및 배임 관련 무혐의 판정",""
"2009-01-14","","","일부 4대강 정비 관련주 강세",""
"2009-01-14","","","실적호조 지속 전망 등",""
"2009-01-14","","","화폐관련주 강세",""
"2009-01-14","","","유진투자증권 지분 취득 소식",""
"2009-01-14","","","U-헬스케어관련주 강세",""
"2009-01-14","","","일부 4대강 정비 관련주 강세",""
"2009-01-14","","","일부 4대강 정비 관련주 강세",""
"2009-01-14","","","화폐관련주 강세",""
"2009-01-14","","","계열사의 터치 패널 기술력 부각",""
"2009-01-14","","","풍력에너지 관련주 강세",""
"2009-01-14","","","풍력에너지 관련주 강세",""
"2009-01-15","","","일부 U-헬스케어관련주 강세",""
"2009-01-15","","","일부 U-헬스케어관련주 강세",""
"2009-01-15","","","일부 U-헬스케어관련주 강세",""
"2009-01-15","","","일부 U-헬스케어관련주 강세",""
"2009-01-15","","","일부 화폐관련주 강세",""
"2009-01-15","","","",""
"2009-01-15","","","4분기 실적 호조",""
"2009-01-15","","","매각 재추진 소식",""
"2009-01-15","","","노인용 시트히터 제품 개발 및 공급 계약 체결 소식",""
"2009-01-16","","","매각 재추진 소식",""
"2009-01-16","","","신규상장 첫날 급등",""
"2009-01-16","","","4분기 실적 기대감, 조선기자재 생산업체 강세",""
"2009-01-16","","","비료업체 강세",""
"2009-01-16","","","M&A 기대감",""
"2009-01-16","","","실적 호조 소식, 와이브로관련주 강세",""
"2009-01-16","","","일부 중소형철강주 강세",""
"2009-01-16","","","일부 중소형철강주 강세",""
"2009-01-16","","","조선기자재 생산업체 강세",""
"2009-01-16","","","재무구조 개선 기대감",""
"2009-01-16","","","비료업체 강세",""
"2009-01-16","","","와이브로관련주 강세",""
"2009-01-16","","","와이브로관련주 강세",""
"2009-01-16","","","키코관련 채무 출자전환 기대감",""
"2009-01-16","","","LED 부품 3월 납품 예정 소식",""
"2009-01-16","","","확고한 시장지배력과 풍부한 수주잔고 등 부각",""
"2009-01-16","","","와이브로관련주 강세",""
"2009-01-16","","","조선기자재 생산업체 강세",""
"2009-01-16","","","미국법인 UN 입찰업체 등록 소식",""
"2009-01-16","","","조선기자재 생산업체 강세",""
"2009-01-16","","","와이브로관련주 강세",""
"2009-01-19","","","M&A 기대감",""
"2009-01-19","","","키코관련 채무 출자전환 기대감",""
"2009-01-19","","","치과용 근관충전재 차세대 세계일류상품 선정 소식, 미국법인 UN 입찰업체 등록 소식",""
"2009-01-19","","","신규상장 이후 연일 급등",""
"2009-01-19","","","방위산업관련주 강세",""
"2009-01-19","","","일부 게임주 강세",""
"2009-01-19","","","대규모 공급계약 소식",""
"2009-01-19","","","조선주 강세",""
"2009-01-19","","","하이브리드카관련주 강세",""
"2009-01-19","","","일부 게임주 강세",""
"2009-01-19","","","방위산업관련주 강세",""
"2009-01-19","","","하이브리드카관련주 강세",""
"2009-01-19","","","자회사의 폴리실리콘 공급 계약 체결 소식",""
"2009-01-19","","","하이브리드카관련주 강세",""
"2009-01-19","","","LED 장비사업 진출 소식",""
"2009-01-19","","","육계업체 강세",""
"2009-01-19","","","풍부한 현금보유에 따른 경쟁력 강화 기대감",""
"2009-01-19","","","하이브리드카관련주 강세",""
"2009-01-20","","","M&A 기대감",""
"2009-01-21","","","M&A 기대감",""
"2009-01-21","","","독일 지멘스와 협력계약 소식 부각",""
"2009-01-21","","","4분기 흑자전환 기대감, 합병설 등",""
"2009-01-21","","","독일업체와 USB모뎀 공급계약 소식",""
"2009-01-21","","","화장품 및 약물 흡수 촉진 차세대 종이전지 출시 소식",""
"2009-01-21","","","자동차용 축전지업체 강세",""
"2009-01-21","","","실적 호조 소식, 자동차용 축전지업체 강세",""
"2009-01-21","","","KTF로부터 온라인 음악 서비스 영업부문 양수 소식",""
"2009-01-22","","","패혈증치료제 개발 기대감",""
"2009-01-22","","","화장품 및 약물 흡수 촉진 차세대 종이전지 출시 소식",""
"2009-01-22","","","KTF로부터 온라인 음악 서비스 영업부문 양수 소식",""
"2009-01-22","","","풍력에너지관련주 강세",""
"2009-01-22","","","조선기자재 생산업체 강세",""
"2009-01-22","","","교육관련주 강세",""
"2009-01-22","","","교육관련주 강세",""
"2009-01-22","","","풍력에너지관련주 강세",""
"2009-01-22","","","조선기자재 생산업체 강세",""
"2009-01-22","","","세계 최초 3D입체 IPTV방송 시연 소식",""
"2009-01-22","","","부동산 처분 소식",""
"2009-01-22","","","대규모 무상증자 결정소식",""
"2009-01-23","","","화장품 및 약물 흡수 촉진 차세대 종이전지 출시 소식",""
"2009-01-23","","","패혈증 치료물질 기술도입 소식",""
"2009-01-23","","","개인투자자가 지분 5.12%를 보유중이라는 소식",""
"2009-01-23","","","신규상장 첫날 급등",""
"2009-01-28","","","패혈증 치료물질 기술도입 소식",""
"2009-01-28","","","화장품 및 약물 흡수 촉진 차세대 종이전지 출시 소식",""
"2009-01-28","","","반도체대표주 급등",""
"2009-01-28","","","하이브리드카관련주 급등",""
"2009-01-28","","","대규모 공급계약 체결 소식",""
"2009-01-28","","","하이브리드카관련주 급등",""
"2009-01-28","","","하이브리드카관련주 급등",""
"2009-01-28","","","하이브리드카관련주 급등",""
"2009-01-28","","","건설주 강세",""
"2009-01-28","","","하이브리드카관련주 급등",""
"2009-01-28","","","하이브리드카관련주 급등",""
"2009-01-28","","","작년 영업이익 흑자전환 소식",""
"2009-01-28","","","하이브리드카관련주 급등",""
"2009-01-28","","","키코채무 출자전환 확정소식",""
"2009-01-28","","","반도체장비주 강세",""
"2009-01-28","","","콜롬비아 자원탐사 위한 법인 설립 소식",""
"2009-01-28","","","콜롬비아 자원탐사 위한 법인 설립 소식",""
"2009-01-28","","","반도체장비주 강세",""
"2009-01-28","","","LED관련주 강세",""
"2009-01-28","","","하이브리드카관련주 급등",""
"2009-01-28","","","작년 사상최대 매출 전망",""
"2009-01-28","","","드라마 ""꽃보다 남자"" 인기에 따른 수혜주로 부각",""
"2009-01-28","","","LED관련주 강세",""
"2009-01-28","","","반도체장비주 강세",""
"2009-01-28","","","4분기 실적 호조",""
"2009-01-28","","","반도체장비주 강세",""
"2009-01-28","","","반도체장비주 강세",""
"2009-01-29","","","패혈증 치료물질 기술도입 소식",""
"2009-01-29","","","화장품 및 약물 흡수 촉진 차세대 종이전지 출시 소식",""
"2009-01-29","","","패혈증 치료물질 기술도입 소식",""
"2009-01-29","","","경영참여를 선언한 임한택씨 지분 확대 소식",""
"2009-01-29","","","키코채무 출자전환 확정소식",""
"2009-01-29","","","태양광용 폴리실리콘사업 공동진출 소식",""
"2009-01-29","","","삼양옵틱스와 공동으로 태양광용 폴리실리콘사업 진출 소식",""
"2009-01-29","","","자산재평가에 따른 재무구조 개선 기대감",""
"2009-01-29","","","대규모 공급계약 체결 소식",""
"2009-01-29","","","지방줄기세포를 이용한 개복제 성공 소식",""
"2009-01-29","","","코디콤과 공동으로 태양광용 폴리실리콘사업 진출 소식",""
"2009-01-29","","","태양광용 폴리실리콘사업 공동진출 소식",""
"2009-01-29","","","하이브리드카관련주 급등",""
"2009-01-29","","","외자유치 소식",""
"2009-01-29","","","U-헬스케어 사업 기대감",""
"2009-01-29","","","루티즈코리아 인수설",""
"2009-01-29","","","작년 순이익 흑자전환 소식",""
"2009-01-29","","","실적 호조 소식",""
"2009-01-30","","","개인이 경영참여 목적 지분 보유 소식",""
"2009-01-30","","","U-헬스케어 사업 기대감",""
"2009-01-30","","","실적 호조 소식",""
"2009-01-30","","","채권은행 등의 관리절차 개시 소식",""
"2009-01-30","","","채권은행 등의 관리절차 개시 소식",""
"2009-01-30","","","지방줄기세포를 이용한 개 복제 성공 소식",""
"2009-01-30","","","3자배정 유상증자 결정",""
"2009-01-30","","","자산재평가에 따른 재무구조 개선 기대감",""
"2009-01-30","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-01-30","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-01-30","","","자전거관련주 강세",""
"2009-01-30","","","에이즈신약 美FDA 임상 승인 기대감",""
"2009-01-30","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-01-30","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-01-30","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-01-30","","","롯데家가 최대주주로 올라섰다는 소식",""
"2009-01-30","","","현대차에 부품을 납품키로 했다는 소식",""
"2009-01-30","","","대규모 자금조달 기대감",""
"2009-02-02","","","지방줄기세포를 이용한 개 복제 성공 소식",""
"2009-02-02","","","최대주주 변경 소식",""
"2009-02-02","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-02","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-02","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-02","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-02","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-02","","","롯데家가 최대주주로 올라섰다는 소식",""
"2009-02-02","","","대규모 자금조달 기대감",""
"2009-02-02","","","정부 정책 기대감에 광통신관련주 강세",""
"2009-02-02","","","정부 정책 기대감에 통신장비업체 강세",""
"2009-02-02","","","정부 정책 기대감에 광통신관련주 강세",""
"2009-02-02","","","옵트론-텍과의 합병을 앞두고 시너지 기대감",""
"2009-02-02","","","日 나치아화학공업과 소송합의 소식",""
"2009-02-02","","","무상증자 결정 및 실적개선 소식",""
"2009-02-02","","","정부 정책 기대감에 통신장비업체 강세",""
"2009-02-02","","","대운하관련주 강세",""
"2009-02-02","","","대운하관련주 강세",""
"2009-02-02","","","정부 정책 기대감에 통신장비업체 강세",""
"2009-02-02","","","태광그룹의 티브로드에 피인수됐다는 소식",""
"2009-02-02","","","정부 정책 기대감에 통신장비업체 강세",""
"2009-02-02","","","정부 정책 기대감에 광통신관련주 강세",""
"2009-02-02","","","무상증자 결정",""
"2009-02-02","","","자산재평가 차익 발생 소식",""
"2009-02-02","","","진양그룹주 강세",""
"2009-02-02","","","무상증자 결정 및 실적개선 소식",""
"2009-02-03","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-03","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-03","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-03","","","롯데家가 최대주주로 올라섰다는 소식",""
"2009-02-03","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-03","","","FTTH광통신관련주 강세",""
"2009-02-03","","","日 니치아화학공업과 소송합의 소식",""
"2009-02-03","","","FTTH광통신관련주 강세",""
"2009-02-03","","","유상증자 결정",""
"2009-02-03","","","FTTH광통신관련주 강세",""
"2009-02-03","","","매각 주간사 선정 소식",""
"2009-02-03","","","크라제인터내셔날 흡수합병 소식",""
"2009-02-03","","","지난해 실적 호조소식",""
"2009-02-03","","","유상증자 결정",""
"2009-02-03","","","작년 흑자전환 소식",""
"2009-02-03","","","""VISA""와 프로모션 계약 체결 소식",""
"2009-02-03","","","견조한 수익성 유지 전망",""
"2009-02-03","","","엔씨소프트의 동사 지분 취득소식",""
"2009-02-03","","","신규상장 첫날 급등",""
"2009-02-03","","","풍력에너지주 강세",""
"2009-02-04","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-04","","","회생 기대감",""
"2009-02-04","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-04","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-04","","","롯데家가 최대주주로 올라섰다는 소식",""
"2009-02-04","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-04","","","3자배정 유상증자 결정",""
"2009-02-04","","","유상증자 결정",""
"2009-02-04","","","작년 흑자전환 소식",""
"2009-02-04","","","수입육유통업체 관련주 급등",""
"2009-02-04","","","자산재평가 실시 결정",""
"2009-02-04","","","태양광에너지 관련주 강세",""
"2009-02-04","","","수입육유통업체 관련주 급등",""
"2009-02-04","","","태양광에너지 관련주 강세",""
"2009-02-04","","","수입육유통업체 관련주 급등",""
"2009-02-04","","","학원 인수소식",""
"2009-02-04","","","태양광에너지 관련주 강세",""
"2009-02-04","","","3분기 실적 호조",""
"2009-02-04","","","유상감자 소식",""
"2009-02-04","","","태양광에너지 관련주 강세",""
"2009-02-04","","","잇따른 LED 조명 공급 소식",""
"2009-02-05","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-05","","","회생 기대감",""
"2009-02-05","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-05","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-05","","","희성전자의 동사 지분 매입 소식",""
"2009-02-05","","","C&중공업 매각 기대감으로 C&그룹주 급등",""
"2009-02-05","","","희성전자의 동사 지분 매입 소식",""
"2009-02-05","","","최대주주 변경 소식",""
"2009-02-05","","","하이브리드카 엔진분야 진출 소식 등",""
"2009-02-05","","","일부 시멘트관련주 강세",""
"2009-02-05","","","작년 실적 호조 소식",""
"2009-02-05","","","작년 실적 호조 소식",""
"2009-02-05","","","3자배정 유상증자 결정",""
"2009-02-05","","","가람메디칼 지분 취득 결정",""
"2009-02-05","","","감자후 변경상장 첫날 급등",""
"2009-02-05","","","GS계열 IT업체 스마트로 인수 추진 소식",""
"2009-02-06","","","신규사업 추진 소식",""
"2009-02-06","","","희성전자가 인수했다는 소식",""
"2009-02-06","","","3자배정 유상증자 결정",""
"2009-02-06","","","가람메디칼 지분 취득 결정",""
"2009-02-06","","","감자에 따른 변경상장 이후 연일 급등",""
"2009-02-06","","","일부 CCTV&DVR관련주 강세",""
"2009-02-06","","","경영권 매각 소식",""
"2009-02-06","","","일부 CCTV&DVR관련주 강세",""
"2009-02-06","","","3자배정 유상증자 결정",""
"2009-02-06","","","반도체 관련주 강세",""
"2009-02-06","","","일부 CCTV&DVR관련주 강세",""
"2009-02-06","","","반도체 관련주 강세",""
"2009-02-06","","","수자원 질적개선 관련주 강세",""
"2009-02-06","","","지난해 실적 호조 소식",""
"2009-02-06","","","대규모 공급계약 소식, 수자원 질적개선 관련주 강세",""
"2009-02-06","","","비료업체 강세",""
"2009-02-06","","","반도체 관련주 강세",""
"2009-02-06","","","바이오벤처와 아토피치료제 신약 공동개발 성공시 수혜 기대감",""
"2009-02-06","","","주식분할 및 현금배당소식",""
"2009-02-06","","","반도체 관련주 강세",""
"2009-02-09","","","신규사업 추진 소식",""
"2009-02-09","","","희성전자가 인수했다는 소식",""
"2009-02-09","","","3자배정 유상증자 결정",""
"2009-02-09","","","대규모 공급계약 소식, 일부 수자원 질적개선 관련주 강세",""
"2009-02-09","","","바이오벤처와 아토피치료제 신약 공동개발 성공시 수혜 기대감",""
"2009-02-09","","","C&그룹주 강세",""
"2009-02-09","","","자회사의 우울증 신약물질 특허 출원 소식",""
"2009-02-09","","","폴리실리콘 단결정 성장로 개발 완료 소식",""
"2009-02-09","","","작년 미국 하긴스 유정에서 매출액 500만달러 돌파 소식",""
"2009-02-09","","","니제르 우라늄광산 투자 협의 기대감",""
"2009-02-09","","","C&그룹주 강세",""
"2009-02-09","","","실적호조 소식",""
"2009-02-09","","","자산재평가 효과",""
"2009-02-09","","","최대주주 경영권 양도계약 소식",""
"2009-02-09","","","C&그룹주 강세",""
"2009-02-09","","","일부 게임주 강세",""
"2009-02-09","","","자산재평가 효과",""
"2009-02-09","","","일부 수자원 질적개선 관련주 강세",""
"2009-02-09","","","수급 호전 기대감",""
"2009-02-09","","","일부 게임주 강세",""
"2009-02-09","","","LED 산업 성장에 따른 수혜 기대감",""
"2009-02-09","","","관절염치료제 기술수출 기대감",""
"2009-02-09","","","C&그룹주 강세",""
"2009-02-09","","","실적에 대한 긍정적 평가, 일부 게임주 강세",""
"2009-02-10","","","신규사업 추진 소식",""
"2009-02-10","","","희성전자가 인수했다는 소식",""
"2009-02-10","","","3자배정 유상증자 결정",""
"2009-02-10","","","채권단이 C&중공업의 해외 매각을 결의했다는 소식에 C&그룹주 급등",""
"2009-02-10","","","채권단이 C&중공업의 해외 매각을 결의했다는 소식에 C&그룹주 급등",""
"2009-02-10","","","자산재평가 효과",""
"2009-02-10","","","채권단이 C&중공업의 해외 매각을 결의했다는 소식에 C&그룹주 급등",""
"2009-02-10","","","채권단이 C&중공업의 해외 매각을 결의했다는 소식에 C&그룹주 급등",""
"2009-02-10","","","중국 광서성 케이블모뎀사업 수주 소식",""
"2009-02-10","","","자산재평가 효과",""
"2009-02-10","","","황사관련주 강세",""
"2009-02-11","","","희성전자가 인수했다는 소식",""
"2009-02-11","","","3자배정 유상증자 결정",""
"2009-02-11","","","비료업체 강세",""
"2009-02-11","","","자산재평가 효과, 작년 실적 호전 소식 등",""
"2009-02-11","","","C&중공업의 해외 매각을 결의했다는 소식에 C&그룹주 급등",""
"2009-02-11","","","C&중공업의 해외 매각을 결의했다는 소식에 C&그룹주 급등",""
"2009-02-11","","","C&중공업의 해외 매각을 결의했다는 소식에 C&그룹주 급등",""
"2009-02-11","","","C&중공업의 해외 매각을 결의했다는 소식에 C&그룹주 급등",""
"2009-02-11","","","원가율 개선 가능성, 자산재평가에 대한 기대 등",""
"2009-02-11","","","수자원 질적개선 관련주 강세",""
"2009-02-11","","","비료업체 강세",""
"2009-02-11","","","비료업체 강세",""
"2009-02-11","","","대전 우라늄광구 매장량 발표",""
"2009-02-11","","","LED관련주 강세",""
"2009-02-11","","","자산재평가 효과",""
"2009-02-11","","","골다공증 치료제 임상시험용 의약품 생산 완료 소식",""
"2009-02-11","","","대규모 공급계약 체결소식, 수자원 질적개선 관련주 강세",""
"2009-02-11","","","신종 바이러스 치료 백신 배포 소식",""
"2009-02-11","","","미국 스탠포드 울프(Standford Wolf)사와 파트너쉽 계약 체결 소식",""
"2009-02-11","","","영업이익 흑자전환소식",""
"2009-02-12","","","희성전자가 인수했다는 소식",""
"2009-02-12","","","아윌패스와 합병 기대감",""
"2009-02-12","","","C&중공업의 해외 매각을 결의했다는 소식에 C&그룹주 급등",""
"2009-02-12","","","C&중공업의 해외 매각을 결의했다는 소식에 C&그룹주 급등",""
"2009-02-12","","","C&중공업의 해외 매각을 결의했다는 소식에 C&그룹주 급등",""
"2009-02-12","","","자산재평가 효과, 작년 실적 호전 소식 등",""
"2009-02-12","","","C&중공업의 해외 매각을 결의했다는 소식에 C&그룹주 급등",""
"2009-02-12","","","대전 우라늄광구 매장량 발표",""
"2009-02-12","","","자산재평가 효과",""
"2009-02-12","","","대규모 공급계약 체결소식",""
"2009-02-12","","","미국 스탠포드 울프(Standford Wolf)사와 파트너쉽 계약 체결 소식",""
"2009-02-12","","","미리넷솔라의 대만업체와 공급 의향서 체결 소식",""
"2009-02-12","","","자산재평가 효과",""
"2009-02-12","","","위궤양치료제 일본 수출 개시소식",""
"2009-02-12","","","B형간염 치료제 신물질 특허출원 소식",""
"2009-02-12","","","자회사의 건설공사 하도급계약 체결 소식",""
"2009-02-12","","","자산재평가 효과",""
"2009-02-12","","","씨앤스페이스 우회상장 소식",""
"2009-02-12","","","작년 영업이익 흑자전환 소식",""
"2009-02-12","","","전쟁 및 테러관련주 강세",""
"2009-02-13","","","아윌패스와 합병 기대감",""
"2009-02-13","","","해외 매각 추진 재료",""
